data_provider,institutionCode,variable,counts
idigbio,JROH,has_no_scientificName,0
idigbio,JROH,has_no_acceptedNameUsage,4747
idigbio,JROH,has_no_locality,0
idigbio,JROH,has_no_countryCode,0
idigbio,JROH,has_no_coordinates,1059
idigbio,JROH,has_no_image,4747
idigbio,JROH,has_no_dateIdentified,4747
idigbio,JROH,has_no_identifiedBy,4747
idigbio,JROH,has_no_recordedBy,0
idigbio,JROH,has_no_eventDate,12
idigbio,BALT,has_no_collectionCode,27690
idigbio,BALT,has_no_catalogNumber,9082
idigbio,BALT,has_no_scientificName,0
idigbio,BALT,has_no_acceptedNameUsage,27690
idigbio,BALT,has_no_locality,1294
idigbio,BALT,has_no_countryCode,136
idigbio,BALT,has_no_coordinates,27524
idigbio,BALT,has_no_image,11939
idigbio,BALT,has_no_dateIdentified,21084
idigbio,BALT,has_no_identifiedBy,15811
idigbio,BALT,has_no_recordedBy,730
idigbio,BALT,has_no_eventDate,1723
idigbio,HPC,has_no_collectionCode,26212
idigbio,HPC,has_no_catalogNumber,0
idigbio,HPC,has_no_scientificName,0
idigbio,HPC,has_no_acceptedNameUsage,26212
idigbio,HPC,has_no_locality,15592
idigbio,HPC,has_no_countryCode,25
idigbio,HPC,has_no_coordinates,23861
idigbio,HPC,has_no_image,23679
idigbio,HPC,has_no_dateIdentified,26209
idigbio,HPC,has_no_identifiedBy,26205
idigbio,HPC,has_no_recordedBy,60
idigbio,HPC,has_no_eventDate,220
idigbio,HPSU,has_no_collectionCode,0
idigbio,HPSU,has_no_catalogNumber,0
idigbio,HPSU,has_no_scientificName,0
idigbio,HPSU,has_no_acceptedNameUsage,136
idigbio,HPSU,has_no_locality,384
idigbio,HPSU,has_no_countryCode,86
idigbio,HPSU,has_no_coordinates,9310
idigbio,HPSU,has_no_image,3570
idigbio,HPSU,has_no_dateIdentified,10990
idigbio,HPSU,has_no_identifiedBy,6142
idigbio,HPSU,has_no_recordedBy,68
idigbio,HPSU,has_no_eventDate,300
idigbio,DEK,has_no_collectionCode,3801
idigbio,DEK,has_no_catalogNumber,0
idigbio,DEK,has_no_scientificName,0
idigbio,DEK,has_no_acceptedNameUsage,3801
idigbio,DEK,has_no_locality,223
idigbio,DEK,has_no_countryCode,23
idigbio,DEK,has_no_coordinates,226
idigbio,DEK,has_no_image,132
idigbio,DEK,has_no_dateIdentified,2961
idigbio,DEK,has_no_identifiedBy,2775
idigbio,DEK,has_no_recordedBy,95
idigbio,DEK,has_no_eventDate,169
idigbio,USCS,has_no_collectionCode,17838
idigbio,USCS,has_no_catalogNumber,0
idigbio,USCS,has_no_scientificName,0
idigbio,USCS,has_no_acceptedNameUsage,17838
idigbio,USCS,has_no_locality,17825
idigbio,USCS,has_no_countryCode,0
idigbio,USCS,has_no_coordinates,17838
idigbio,USCS,has_no_image,398
idigbio,USCS,has_no_dateIdentified,17838
idigbio,USCS,has_no_identifiedBy,17838
idigbio,USCS,has_no_recordedBy,17819
idigbio,USCS,has_no_eventDate,17825
idigbio,EIU,has_no_collectionCode,27320
idigbio,EIU,has_no_catalogNumber,12105
idigbio,EIU,has_no_scientificName,2
idigbio,EIU,has_no_acceptedNameUsage,27333
idigbio,EIU,has_no_locality,926
idigbio,EIU,has_no_countryCode,204
idigbio,EIU,has_no_coordinates,15041
idigbio,EIU,has_no_image,13179
idigbio,EIU,has_no_dateIdentified,16292
idigbio,EIU,has_no_identifiedBy,13379
idigbio,EIU,has_no_recordedBy,142
idigbio,EIU,has_no_eventDate,577
idigbio,SCIR,has_no_collectionCode,1296
idigbio,SCIR,has_no_catalogNumber,0
idigbio,SCIR,has_no_scientificName,0
idigbio,SCIR,has_no_acceptedNameUsage,1296
idigbio,SCIR,has_no_locality,21
idigbio,SCIR,has_no_countryCode,23
idigbio,SCIR,has_no_coordinates,21
idigbio,SCIR,has_no_image,14
idigbio,SCIR,has_no_dateIdentified,1231
idigbio,SCIR,has_no_identifiedBy,1242
idigbio,SCIR,has_no_recordedBy,5
idigbio,SCIR,has_no_eventDate,21
idigbio,ODU,has_no_collectionCode,1729
idigbio,ODU,has_no_catalogNumber,0
idigbio,ODU,has_no_scientificName,0
idigbio,ODU,has_no_acceptedNameUsage,1729
idigbio,ODU,has_no_locality,122
idigbio,ODU,has_no_countryCode,31
idigbio,ODU,has_no_coordinates,1601
idigbio,ODU,has_no_image,1729
idigbio,ODU,has_no_dateIdentified,1683
idigbio,ODU,has_no_identifiedBy,1580
idigbio,ODU,has_no_recordedBy,26
idigbio,ODU,has_no_eventDate,125
idigbio,UCD,has_no_collectionCode,0
idigbio,UCD,has_no_catalogNumber,0
idigbio,UCD,has_no_scientificName,0
idigbio,UCD,has_no_acceptedNameUsage,102124
idigbio,UCD,has_no_locality,144
idigbio,UCD,has_no_countryCode,0
idigbio,UCD,has_no_coordinates,34123
idigbio,UCD,has_no_image,102124
idigbio,UCD,has_no_dateIdentified,102124
idigbio,UCD,has_no_identifiedBy,102124
idigbio,UCD,has_no_recordedBy,178
idigbio,UCD,has_no_eventDate,2036
idigbio,SAPCL,has_no_collectionCode,258
idigbio,SAPCL,has_no_catalogNumber,0
idigbio,SAPCL,has_no_scientificName,0
idigbio,SAPCL,has_no_acceptedNameUsage,258
idigbio,SAPCL,has_no_locality,5
idigbio,SAPCL,has_no_countryCode,19
idigbio,SAPCL,has_no_coordinates,142
idigbio,SAPCL,has_no_image,258
idigbio,SAPCL,has_no_dateIdentified,11
idigbio,SAPCL,has_no_identifiedBy,9
idigbio,SAPCL,has_no_recordedBy,2
idigbio,SAPCL,has_no_eventDate,28
idigbio,University of Rhode Island,has_no_collectionCode,0
idigbio,University of Rhode Island,has_no_catalogNumber,0
idigbio,University of Rhode Island,has_no_scientificName,0
idigbio,University of Rhode Island,has_no_acceptedNameUsage,12556
idigbio,University of Rhode Island,has_no_locality,6017
idigbio,University of Rhode Island,has_no_countryCode,1985
idigbio,University of Rhode Island,has_no_coordinates,9415
idigbio,University of Rhode Island,has_no_image,189
idigbio,University of Rhode Island,has_no_dateIdentified,12358
idigbio,University of Rhode Island,has_no_identifiedBy,12316
idigbio,University of Rhode Island,has_no_recordedBy,2518
idigbio,University of Rhode Island,has_no_eventDate,2326
idigbio,Colgate University,has_no_collectionCode,0
idigbio,Colgate University,has_no_catalogNumber,0
idigbio,Colgate University,has_no_scientificName,0
idigbio,Colgate University,has_no_acceptedNameUsage,3094
idigbio,Colgate University,has_no_locality,351
idigbio,Colgate University,has_no_countryCode,18
idigbio,Colgate University,has_no_coordinates,3044
idigbio,Colgate University,has_no_image,3094
idigbio,Colgate University,has_no_dateIdentified,3048
idigbio,Colgate University,has_no_identifiedBy,2908
idigbio,Colgate University,has_no_recordedBy,86
idigbio,Colgate University,has_no_eventDate,392
idigbio,UWFP,has_no_collectionCode,21517
idigbio,UWFP,has_no_catalogNumber,0
idigbio,UWFP,has_no_scientificName,0
idigbio,UWFP,has_no_acceptedNameUsage,21517
idigbio,UWFP,has_no_locality,21213
idigbio,UWFP,has_no_countryCode,235
idigbio,UWFP,has_no_coordinates,21213
idigbio,UWFP,has_no_image,818
idigbio,UWFP,has_no_dateIdentified,21517
idigbio,UWFP,has_no_identifiedBy,21517
idigbio,UWFP,has_no_recordedBy,21213
idigbio,UWFP,has_no_eventDate,21516
idigbio,SACT,has_no_collectionCode,0
idigbio,SACT,has_no_catalogNumber,0
idigbio,SACT,has_no_scientificName,0
idigbio,SACT,has_no_acceptedNameUsage,2522
idigbio,SACT,has_no_locality,557
idigbio,SACT,has_no_countryCode,0
idigbio,SACT,has_no_coordinates,420
idigbio,SACT,has_no_image,2522
idigbio,SACT,has_no_dateIdentified,2522
idigbio,SACT,has_no_identifiedBy,2522
idigbio,SACT,has_no_recordedBy,44
idigbio,SACT,has_no_eventDate,27
idigbio,IND,has_no_collectionCode,153354
idigbio,IND,has_no_catalogNumber,78
idigbio,IND,has_no_scientificName,0
idigbio,IND,has_no_acceptedNameUsage,153492
idigbio,IND,has_no_locality,22246
idigbio,IND,has_no_countryCode,1717
idigbio,IND,has_no_coordinates,108754
idigbio,IND,has_no_image,5854
idigbio,IND,has_no_dateIdentified,120159
idigbio,IND,has_no_identifiedBy,119062
idigbio,IND,has_no_recordedBy,10501
idigbio,IND,has_no_eventDate,13356
idigbio,"SEL, USF",has_no_collectionCode,61
idigbio,"SEL, USF",has_no_catalogNumber,0
idigbio,"SEL, USF",has_no_scientificName,0
idigbio,"SEL, USF",has_no_acceptedNameUsage,61
idigbio,"SEL, USF",has_no_locality,0
idigbio,"SEL, USF",has_no_countryCode,0
idigbio,"SEL, USF",has_no_coordinates,38
idigbio,"SEL, USF",has_no_image,0
idigbio,"SEL, USF",has_no_dateIdentified,61
idigbio,"SEL, USF",has_no_identifiedBy,61
idigbio,"SEL, USF",has_no_recordedBy,0
idigbio,"SEL, USF",has_no_eventDate,0
idigbio,DMNH,has_no_collectionCode,0
idigbio,DMNH,has_no_catalogNumber,0
idigbio,DMNH,has_no_scientificName,0
idigbio,DMNH,has_no_acceptedNameUsage,48
idigbio,DMNH,has_no_locality,0
idigbio,DMNH,has_no_countryCode,9
idigbio,DMNH,has_no_coordinates,40
idigbio,DMNH,has_no_image,48
idigbio,DMNH,has_no_dateIdentified,48
idigbio,DMNH,has_no_identifiedBy,48
idigbio,DMNH,has_no_recordedBy,12
idigbio,DMNH,has_no_eventDate,5
idigbio,USFWS,has_no_collectionCode,0
idigbio,USFWS,has_no_catalogNumber,0
idigbio,USFWS,has_no_scientificName,0
idigbio,USFWS,has_no_acceptedNameUsage,5062
idigbio,USFWS,has_no_locality,133
idigbio,USFWS,has_no_countryCode,0
idigbio,USFWS,has_no_coordinates,136
idigbio,USFWS,has_no_image,549
idigbio,USFWS,has_no_dateIdentified,607
idigbio,USFWS,has_no_identifiedBy,298
idigbio,USFWS,has_no_recordedBy,0
idigbio,USFWS,has_no_eventDate,133
idigbio,FTU,has_no_collectionCode,19346
idigbio,FTU,has_no_catalogNumber,0
idigbio,FTU,has_no_scientificName,0
idigbio,FTU,has_no_acceptedNameUsage,19346
idigbio,FTU,has_no_locality,17817
idigbio,FTU,has_no_countryCode,1321
idigbio,FTU,has_no_coordinates,17818
idigbio,FTU,has_no_image,423
idigbio,FTU,has_no_dateIdentified,19135
idigbio,FTU,has_no_identifiedBy,18451
idigbio,FTU,has_no_recordedBy,17817
idigbio,FTU,has_no_eventDate,17903
idigbio,AWC,has_no_collectionCode,1662
idigbio,AWC,has_no_catalogNumber,28
idigbio,AWC,has_no_scientificName,0
idigbio,AWC,has_no_acceptedNameUsage,1662
idigbio,AWC,has_no_locality,74
idigbio,AWC,has_no_countryCode,20
idigbio,AWC,has_no_coordinates,466
idigbio,AWC,has_no_image,55
idigbio,AWC,has_no_dateIdentified,1588
idigbio,AWC,has_no_identifiedBy,1440
idigbio,AWC,has_no_recordedBy,2
idigbio,AWC,has_no_eventDate,30
idigbio,CHAS,has_no_collectionCode,0
idigbio,CHAS,has_no_catalogNumber,0
idigbio,CHAS,has_no_scientificName,0
idigbio,CHAS,has_no_acceptedNameUsage,152
idigbio,CHAS,has_no_locality,0
idigbio,CHAS,has_no_countryCode,0
idigbio,CHAS,has_no_coordinates,100
idigbio,CHAS,has_no_image,119
idigbio,CHAS,has_no_dateIdentified,86
idigbio,CHAS,has_no_identifiedBy,0
idigbio,CHAS,has_no_recordedBy,0
idigbio,CHAS,has_no_eventDate,0
idigbio,Arizona State,has_no_collectionCode,1
idigbio,Arizona State,has_no_catalogNumber,1
idigbio,Arizona State,has_no_scientificName,0
idigbio,Arizona State,has_no_acceptedNameUsage,1
idigbio,Arizona State,has_no_locality,0
idigbio,Arizona State,has_no_countryCode,0
idigbio,Arizona State,has_no_coordinates,1
idigbio,Arizona State,has_no_image,1
idigbio,Arizona State,has_no_dateIdentified,1
idigbio,Arizona State,has_no_identifiedBy,1
idigbio,Arizona State,has_no_recordedBy,1
idigbio,Arizona State,has_no_eventDate,0
idigbio,DOV,has_no_collectionCode,23261
idigbio,DOV,has_no_catalogNumber,0
idigbio,DOV,has_no_scientificName,0
idigbio,DOV,has_no_acceptedNameUsage,23261
idigbio,DOV,has_no_locality,19601
idigbio,DOV,has_no_countryCode,491
idigbio,DOV,has_no_coordinates,23002
idigbio,DOV,has_no_image,232
idigbio,DOV,has_no_dateIdentified,23218
idigbio,DOV,has_no_identifiedBy,23218
idigbio,DOV,has_no_recordedBy,19484
idigbio,DOV,has_no_eventDate,19539
idigbio,UNAF,has_no_collectionCode,4878
idigbio,UNAF,has_no_catalogNumber,1725
idigbio,UNAF,has_no_scientificName,0
idigbio,UNAF,has_no_acceptedNameUsage,4878
idigbio,UNAF,has_no_locality,35
idigbio,UNAF,has_no_countryCode,3
idigbio,UNAF,has_no_coordinates,2503
idigbio,UNAF,has_no_image,2499
idigbio,UNAF,has_no_dateIdentified,2550
idigbio,UNAF,has_no_identifiedBy,2500
idigbio,UNAF,has_no_recordedBy,9
idigbio,UNAF,has_no_eventDate,40
idigbio,SBBG,has_no_collectionCode,32253
idigbio,SBBG,has_no_catalogNumber,395
idigbio,SBBG,has_no_scientificName,0
idigbio,SBBG,has_no_acceptedNameUsage,132162
idigbio,SBBG,has_no_locality,523
idigbio,SBBG,has_no_countryCode,357
idigbio,SBBG,has_no_coordinates,39646
idigbio,SBBG,has_no_image,132162
idigbio,SBBG,has_no_dateIdentified,120024
idigbio,SBBG,has_no_identifiedBy,116783
idigbio,SBBG,has_no_recordedBy,295
idigbio,SBBG,has_no_eventDate,1626
idigbio,BRIT,has_no_collectionCode,83565
idigbio,BRIT,has_no_catalogNumber,2976
idigbio,BRIT,has_no_scientificName,0
idigbio,BRIT,has_no_acceptedNameUsage,84285
idigbio,BRIT,has_no_locality,65469
idigbio,BRIT,has_no_countryCode,310
idigbio,BRIT,has_no_coordinates,28300
idigbio,BRIT,has_no_image,66582
idigbio,BRIT,has_no_dateIdentified,74718
idigbio,BRIT,has_no_identifiedBy,71919
idigbio,BRIT,has_no_recordedBy,13025
idigbio,BRIT,has_no_eventDate,14102
idigbio,AUA,has_no_collectionCode,28127
idigbio,AUA,has_no_catalogNumber,0
idigbio,AUA,has_no_scientificName,0
idigbio,AUA,has_no_acceptedNameUsage,28127
idigbio,AUA,has_no_locality,229
idigbio,AUA,has_no_countryCode,65
idigbio,AUA,has_no_coordinates,26490
idigbio,AUA,has_no_image,307
idigbio,AUA,has_no_dateIdentified,25183
idigbio,AUA,has_no_identifiedBy,25110
idigbio,AUA,has_no_recordedBy,200
idigbio,AUA,has_no_eventDate,24892
idigbio,WSTC,has_no_collectionCode,0
idigbio,WSTC,has_no_catalogNumber,0
idigbio,WSTC,has_no_scientificName,0
idigbio,WSTC,has_no_acceptedNameUsage,4
idigbio,WSTC,has_no_locality,10
idigbio,WSTC,has_no_countryCode,13
idigbio,WSTC,has_no_coordinates,1011
idigbio,WSTC,has_no_image,8
idigbio,WSTC,has_no_dateIdentified,836
idigbio,WSTC,has_no_identifiedBy,836
idigbio,WSTC,has_no_recordedBy,1
idigbio,WSTC,has_no_eventDate,38
idigbio,WNC,has_no_collectionCode,6625
idigbio,WNC,has_no_catalogNumber,0
idigbio,WNC,has_no_scientificName,0
idigbio,WNC,has_no_acceptedNameUsage,6625
idigbio,WNC,has_no_locality,26
idigbio,WNC,has_no_countryCode,3
idigbio,WNC,has_no_coordinates,65
idigbio,WNC,has_no_image,26
idigbio,WNC,has_no_dateIdentified,210
idigbio,WNC,has_no_identifiedBy,156
idigbio,WNC,has_no_recordedBy,0
idigbio,WNC,has_no_eventDate,41
idigbio,SJSU,has_no_collectionCode,0
idigbio,SJSU,has_no_catalogNumber,0
idigbio,SJSU,has_no_scientificName,0
idigbio,SJSU,has_no_acceptedNameUsage,10115
idigbio,SJSU,has_no_locality,12
idigbio,SJSU,has_no_countryCode,0
idigbio,SJSU,has_no_coordinates,4619
idigbio,SJSU,has_no_image,10115
idigbio,SJSU,has_no_dateIdentified,10115
idigbio,SJSU,has_no_identifiedBy,10115
idigbio,SJSU,has_no_recordedBy,0
idigbio,SJSU,has_no_eventDate,1
idigbio,UWEC,has_no_collectionCode,1675
idigbio,UWEC,has_no_catalogNumber,0
idigbio,UWEC,has_no_scientificName,0
idigbio,UWEC,has_no_acceptedNameUsage,1675
idigbio,UWEC,has_no_locality,396
idigbio,UWEC,has_no_countryCode,1
idigbio,UWEC,has_no_coordinates,1523
idigbio,UWEC,has_no_image,0
idigbio,UWEC,has_no_dateIdentified,493
idigbio,UWEC,has_no_identifiedBy,183
idigbio,UWEC,has_no_recordedBy,3
idigbio,UWEC,has_no_eventDate,16
idigbio,Keene State University,has_no_collectionCode,0
idigbio,Keene State University,has_no_catalogNumber,0
idigbio,Keene State University,has_no_scientificName,0
idigbio,Keene State University,has_no_acceptedNameUsage,11861
idigbio,Keene State University,has_no_locality,10997
idigbio,Keene State University,has_no_countryCode,1738
idigbio,Keene State University,has_no_coordinates,11861
idigbio,Keene State University,has_no_image,388
idigbio,Keene State University,has_no_dateIdentified,11775
idigbio,Keene State University,has_no_identifiedBy,11775
idigbio,Keene State University,has_no_recordedBy,2075
idigbio,Keene State University,has_no_eventDate,2696
idigbio,Connecituct College,has_no_collectionCode,0
idigbio,Connecituct College,has_no_catalogNumber,0
idigbio,Connecituct College,has_no_scientificName,0
idigbio,Connecituct College,has_no_acceptedNameUsage,1067
idigbio,Connecituct College,has_no_locality,493
idigbio,Connecituct College,has_no_countryCode,143
idigbio,Connecituct College,has_no_coordinates,1067
idigbio,Connecituct College,has_no_image,3
idigbio,Connecituct College,has_no_dateIdentified,903
idigbio,Connecituct College,has_no_identifiedBy,903
idigbio,Connecituct College,has_no_recordedBy,108
idigbio,Connecituct College,has_no_eventDate,148
idigbio,JFBM,has_no_collectionCode,0
idigbio,JFBM,has_no_catalogNumber,0
idigbio,JFBM,has_no_scientificName,0
idigbio,JFBM,has_no_acceptedNameUsage,12
idigbio,JFBM,has_no_locality,0
idigbio,JFBM,has_no_countryCode,0
idigbio,JFBM,has_no_coordinates,4
idigbio,JFBM,has_no_image,12
idigbio,JFBM,has_no_dateIdentified,12
idigbio,JFBM,has_no_identifiedBy,12
idigbio,JFBM,has_no_recordedBy,0
idigbio,JFBM,has_no_eventDate,0
idigbio,ECUH,has_no_collectionCode,5166
idigbio,ECUH,has_no_catalogNumber,0
idigbio,ECUH,has_no_scientificName,0
idigbio,ECUH,has_no_acceptedNameUsage,5166
idigbio,ECUH,has_no_locality,5154
idigbio,ECUH,has_no_countryCode,41
idigbio,ECUH,has_no_coordinates,5161
idigbio,ECUH,has_no_image,362
idigbio,ECUH,has_no_dateIdentified,5113
idigbio,ECUH,has_no_identifiedBy,5113
idigbio,ECUH,has_no_recordedBy,5154
idigbio,ECUH,has_no_eventDate,5154
idigbio,MOT,has_no_collectionCode,2488
idigbio,MOT,has_no_catalogNumber,0
idigbio,MOT,has_no_scientificName,0
idigbio,MOT,has_no_acceptedNameUsage,2488
idigbio,MOT,has_no_locality,0
idigbio,MOT,has_no_countryCode,4
idigbio,MOT,has_no_coordinates,1
idigbio,MOT,has_no_image,0
idigbio,MOT,has_no_dateIdentified,2487
idigbio,MOT,has_no_identifiedBy,2484
idigbio,MOT,has_no_recordedBy,6
idigbio,MOT,has_no_eventDate,60
idigbio,RM,has_no_collectionCode,6123
idigbio,RM,has_no_catalogNumber,0
idigbio,RM,has_no_scientificName,0
idigbio,RM,has_no_acceptedNameUsage,6129
idigbio,RM,has_no_locality,6120
idigbio,RM,has_no_countryCode,4
idigbio,RM,has_no_coordinates,6126
idigbio,RM,has_no_image,5
idigbio,RM,has_no_dateIdentified,6124
idigbio,RM,has_no_identifiedBy,6124
idigbio,RM,has_no_recordedBy,6119
idigbio,RM,has_no_eventDate,6119
idigbio,CONN,has_no_collectionCode,3977
idigbio,CONN,has_no_catalogNumber,0
idigbio,CONN,has_no_scientificName,0
idigbio,CONN,has_no_acceptedNameUsage,3977
idigbio,CONN,has_no_locality,205
idigbio,CONN,has_no_countryCode,44
idigbio,CONN,has_no_coordinates,55
idigbio,CONN,has_no_image,207
idigbio,CONN,has_no_dateIdentified,3976
idigbio,CONN,has_no_identifiedBy,3976
idigbio,CONN,has_no_recordedBy,90
idigbio,CONN,has_no_eventDate,295
idigbio,VDB,has_no_collectionCode,152208
idigbio,VDB,has_no_catalogNumber,3
idigbio,VDB,has_no_scientificName,0
idigbio,VDB,has_no_acceptedNameUsage,156135
idigbio,VDB,has_no_locality,144512
idigbio,VDB,has_no_countryCode,9
idigbio,VDB,has_no_coordinates,155503
idigbio,VDB,has_no_image,3511
idigbio,VDB,has_no_dateIdentified,16416
idigbio,VDB,has_no_identifiedBy,15148
idigbio,VDB,has_no_recordedBy,143677
idigbio,VDB,has_no_eventDate,144468
idigbio,BHO,has_no_collectionCode,4900
idigbio,BHO,has_no_catalogNumber,0
idigbio,BHO,has_no_scientificName,0
idigbio,BHO,has_no_acceptedNameUsage,4900
idigbio,BHO,has_no_locality,1967
idigbio,BHO,has_no_countryCode,4
idigbio,BHO,has_no_coordinates,4899
idigbio,BHO,has_no_image,85
idigbio,BHO,has_no_dateIdentified,4232
idigbio,BHO,has_no_identifiedBy,4175
idigbio,BHO,has_no_recordedBy,1676
idigbio,BHO,has_no_eventDate,1746
idigbio,LINF,has_no_collectionCode,0
idigbio,LINF,has_no_catalogNumber,0
idigbio,LINF,has_no_scientificName,0
idigbio,LINF,has_no_acceptedNameUsage,23
idigbio,LINF,has_no_locality,55
idigbio,LINF,has_no_countryCode,41
idigbio,LINF,has_no_coordinates,3314
idigbio,LINF,has_no_image,90
idigbio,LINF,has_no_dateIdentified,3327
idigbio,LINF,has_no_identifiedBy,3370
idigbio,LINF,has_no_recordedBy,1
idigbio,LINF,has_no_eventDate,49
idigbio,UHM,has_no_collectionCode,0
idigbio,UHM,has_no_catalogNumber,0
idigbio,UHM,has_no_scientificName,0
idigbio,UHM,has_no_acceptedNameUsage,1519
idigbio,UHM,has_no_locality,101
idigbio,UHM,has_no_countryCode,31
idigbio,UHM,has_no_coordinates,59
idigbio,UHM,has_no_image,875
idigbio,UHM,has_no_dateIdentified,985
idigbio,UHM,has_no_identifiedBy,464
idigbio,UHM,has_no_recordedBy,127
idigbio,UHM,has_no_eventDate,151
idigbio,HSC,has_no_collectionCode,3623
idigbio,HSC,has_no_catalogNumber,0
idigbio,HSC,has_no_scientificName,0
idigbio,HSC,has_no_acceptedNameUsage,74762
idigbio,HSC,has_no_locality,979
idigbio,HSC,has_no_countryCode,32
idigbio,HSC,has_no_coordinates,30914
idigbio,HSC,has_no_image,71139
idigbio,HSC,has_no_dateIdentified,74761
idigbio,HSC,has_no_identifiedBy,71580
idigbio,HSC,has_no_recordedBy,175
idigbio,HSC,has_no_eventDate,628
idigbio,UNCC,has_no_collectionCode,0
idigbio,UNCC,has_no_catalogNumber,0
idigbio,UNCC,has_no_scientificName,0
idigbio,UNCC,has_no_acceptedNameUsage,9590
idigbio,UNCC,has_no_locality,1040
idigbio,UNCC,has_no_countryCode,35
idigbio,UNCC,has_no_coordinates,7864
idigbio,UNCC,has_no_image,2603
idigbio,UNCC,has_no_dateIdentified,9471
idigbio,UNCC,has_no_identifiedBy,9471
idigbio,UNCC,has_no_recordedBy,1
idigbio,UNCC,has_no_eventDate,1057
idigbio,MSUB,has_no_collectionCode,13444
idigbio,MSUB,has_no_catalogNumber,2697
idigbio,MSUB,has_no_scientificName,0
idigbio,MSUB,has_no_acceptedNameUsage,13444
idigbio,MSUB,has_no_locality,1743
idigbio,MSUB,has_no_countryCode,88
idigbio,MSUB,has_no_coordinates,13371
idigbio,MSUB,has_no_image,13444
idigbio,MSUB,has_no_dateIdentified,13440
idigbio,MSUB,has_no_identifiedBy,9305
idigbio,MSUB,has_no_recordedBy,1488
idigbio,MSUB,has_no_eventDate,1237
idigbio,BLM,has_no_collectionCode,0
idigbio,BLM,has_no_catalogNumber,57
idigbio,BLM,has_no_scientificName,0
idigbio,BLM,has_no_acceptedNameUsage,3712
idigbio,BLM,has_no_locality,440
idigbio,BLM,has_no_countryCode,172
idigbio,BLM,has_no_coordinates,2357
idigbio,BLM,has_no_image,2974
idigbio,BLM,has_no_dateIdentified,3221
idigbio,BLM,has_no_identifiedBy,2917
idigbio,BLM,has_no_recordedBy,124
idigbio,BLM,has_no_eventDate,309
idigbio,RSABG,has_no_collectionCode,17
idigbio,RSABG,has_no_catalogNumber,3
idigbio,RSABG,has_no_scientificName,0
idigbio,RSABG,has_no_acceptedNameUsage,17
idigbio,RSABG,has_no_locality,0
idigbio,RSABG,has_no_countryCode,1
idigbio,RSABG,has_no_coordinates,15
idigbio,RSABG,has_no_image,17
idigbio,RSABG,has_no_dateIdentified,17
idigbio,RSABG,has_no_identifiedBy,17
idigbio,RSABG,has_no_recordedBy,1
idigbio,RSABG,has_no_eventDate,1
idigbio,NULL,has_no_collectionCode,0
idigbio,NULL,has_no_catalogNumber,0
idigbio,NULL,has_no_scientificName,0
idigbio,NULL,has_no_acceptedNameUsage,1
idigbio,NULL,has_no_locality,0
idigbio,NULL,has_no_countryCode,0
idigbio,NULL,has_no_coordinates,0
idigbio,NULL,has_no_image,0
idigbio,NULL,has_no_dateIdentified,1
idigbio,NULL,has_no_identifiedBy,1
idigbio,NULL,has_no_recordedBy,0
idigbio,NULL,has_no_eventDate,0
idigbio,MUHW,has_no_collectionCode,41956
idigbio,MUHW,has_no_catalogNumber,489
idigbio,MUHW,has_no_scientificName,0
idigbio,MUHW,has_no_acceptedNameUsage,41956
idigbio,MUHW,has_no_locality,25955
idigbio,MUHW,has_no_countryCode,1481
idigbio,MUHW,has_no_coordinates,40521
idigbio,MUHW,has_no_image,1581
idigbio,MUHW,has_no_dateIdentified,36516
idigbio,MUHW,has_no_identifiedBy,33678
idigbio,MUHW,has_no_recordedBy,25283
idigbio,MUHW,has_no_eventDate,26377
idigbio,PASA,has_no_collectionCode,0
idigbio,PASA,has_no_catalogNumber,0
idigbio,PASA,has_no_scientificName,0
idigbio,PASA,has_no_acceptedNameUsage,2394
idigbio,PASA,has_no_locality,31
idigbio,PASA,has_no_countryCode,0
idigbio,PASA,has_no_coordinates,1488
idigbio,PASA,has_no_image,2394
idigbio,PASA,has_no_dateIdentified,2394
idigbio,PASA,has_no_identifiedBy,2394
idigbio,PASA,has_no_recordedBy,377
idigbio,PASA,has_no_eventDate,121
idigbio,EWU,has_no_collectionCode,0
idigbio,EWU,has_no_catalogNumber,1
idigbio,EWU,has_no_scientificName,0
idigbio,EWU,has_no_acceptedNameUsage,119
idigbio,EWU,has_no_locality,105
idigbio,EWU,has_no_countryCode,113
idigbio,EWU,has_no_coordinates,678
idigbio,EWU,has_no_image,182
idigbio,EWU,has_no_dateIdentified,6182
idigbio,EWU,has_no_identifiedBy,5498
idigbio,EWU,has_no_recordedBy,1
idigbio,EWU,has_no_eventDate,167
idigbio,MONTU,has_no_collectionCode,1352
idigbio,MONTU,has_no_catalogNumber,8
idigbio,MONTU,has_no_scientificName,0
idigbio,MONTU,has_no_acceptedNameUsage,1648
idigbio,MONTU,has_no_locality,2258
idigbio,MONTU,has_no_countryCode,52
idigbio,MONTU,has_no_coordinates,3385
idigbio,MONTU,has_no_image,8900
idigbio,MONTU,has_no_dateIdentified,7863
idigbio,MONTU,has_no_identifiedBy,7391
idigbio,MONTU,has_no_recordedBy,94
idigbio,MONTU,has_no_eventDate,612
idigbio,VVC,has_no_collectionCode,0
idigbio,VVC,has_no_catalogNumber,0
idigbio,VVC,has_no_scientificName,0
idigbio,VVC,has_no_acceptedNameUsage,2515
idigbio,VVC,has_no_locality,35
idigbio,VVC,has_no_countryCode,0
idigbio,VVC,has_no_coordinates,91
idigbio,VVC,has_no_image,2515
