data_provider,institutionCode,variable,counts
idigbio,MOAR,has_acceptedNameUsage,0
idigbio,MOAR,has_locality,21135
idigbio,MOAR,has_countryCode,23120
idigbio,MOAR,has_coordinates,20856
idigbio,MOAR,has_image,23218
idigbio,MOAR,has_dateIdentified,70
idigbio,MOAR,has_identifiedBy,157
idigbio,MOAR,has_recordedBy,23201
idigbio,MOAR,has_eventDate,21274
idigbio,HLSD,total,3542
idigbio,HLSD,has_collectionCode,0
idigbio,HLSD,has_catalogNumber,3542
idigbio,HLSD,has_scientificName,3542
idigbio,HLSD,has_acceptedNameUsage,0
idigbio,HLSD,has_locality,379
idigbio,HLSD,has_countryCode,2456
idigbio,HLSD,has_coordinates,15
idigbio,HLSD,has_image,3520
idigbio,HLSD,has_dateIdentified,165
idigbio,HLSD,has_identifiedBy,1633
idigbio,HLSD,has_recordedBy,2712
idigbio,HLSD,has_eventDate,2360
idigbio,CALVIN,total,4825
idigbio,CALVIN,has_collectionCode,0
idigbio,CALVIN,has_catalogNumber,4825
idigbio,CALVIN,has_scientificName,4825
idigbio,CALVIN,has_acceptedNameUsage,0
idigbio,CALVIN,has_locality,4692
idigbio,CALVIN,has_countryCode,4760
idigbio,CALVIN,has_coordinates,0
idigbio,CALVIN,has_image,4646
idigbio,CALVIN,has_dateIdentified,0
idigbio,CALVIN,has_identifiedBy,0
idigbio,CALVIN,has_recordedBy,4825
idigbio,CALVIN,has_eventDate,4664
idigbio,YUO,total,183
idigbio,YUO,has_collectionCode,0
idigbio,YUO,has_catalogNumber,183
idigbio,YUO,has_scientificName,183
idigbio,YUO,has_acceptedNameUsage,0
idigbio,YUO,has_locality,183
idigbio,YUO,has_countryCode,183
idigbio,YUO,has_coordinates,155
idigbio,YUO,has_image,183
idigbio,YUO,has_dateIdentified,0
idigbio,YUO,has_identifiedBy,0
idigbio,YUO,has_recordedBy,183
idigbio,YUO,has_eventDate,170
idigbio,GA,total,220444
idigbio,GA,has_collectionCode,0
idigbio,GA,has_catalogNumber,220418
idigbio,GA,has_scientificName,220444
idigbio,GA,has_acceptedNameUsage,0
idigbio,GA,has_locality,209261
idigbio,GA,has_countryCode,215627
idigbio,GA,has_coordinates,6748
idigbio,GA,has_image,180889
idigbio,GA,has_dateIdentified,0
idigbio,GA,has_identifiedBy,0
idigbio,GA,has_recordedBy,99894
idigbio,GA,has_eventDate,99134
idigbio,JMUH,total,5062
idigbio,JMUH,has_collectionCode,0
idigbio,JMUH,has_catalogNumber,5062
idigbio,JMUH,has_scientificName,5062
idigbio,JMUH,has_acceptedNameUsage,0
idigbio,JMUH,has_locality,4838
idigbio,JMUH,has_countryCode,4797
idigbio,JMUH,has_coordinates,784
idigbio,JMUH,has_image,4654
idigbio,JMUH,has_dateIdentified,0
idigbio,JMUH,has_identifiedBy,0
idigbio,JMUH,has_recordedBy,4838
idigbio,JMUH,has_eventDate,4811
idigbio,JROH,total,4747
idigbio,JROH,has_collectionCode,4747
idigbio,JROH,has_catalogNumber,4747
idigbio,JROH,has_scientificName,4747
idigbio,JROH,has_acceptedNameUsage,0
idigbio,JROH,has_locality,4747
idigbio,JROH,has_countryCode,4747
idigbio,JROH,has_coordinates,3688
idigbio,JROH,has_image,0
idigbio,JROH,has_dateIdentified,0
idigbio,JROH,has_identifiedBy,0
idigbio,JROH,has_recordedBy,4747
idigbio,JROH,has_eventDate,4735
idigbio,BALT,total,27690
idigbio,BALT,has_collectionCode,0
idigbio,BALT,has_catalogNumber,18608
idigbio,BALT,has_scientificName,27690
idigbio,BALT,has_acceptedNameUsage,0
idigbio,BALT,has_locality,26396
idigbio,BALT,has_countryCode,27554
idigbio,BALT,has_coordinates,166
idigbio,BALT,has_image,15751
idigbio,BALT,has_dateIdentified,6606
idigbio,BALT,has_identifiedBy,11879
idigbio,BALT,has_recordedBy,26960
idigbio,BALT,has_eventDate,25967
idigbio,HPC,total,26212
idigbio,HPC,has_collectionCode,0
idigbio,HPC,has_catalogNumber,26212
idigbio,HPC,has_scientificName,26212
idigbio,HPC,has_acceptedNameUsage,0
idigbio,HPC,has_locality,10620
idigbio,HPC,has_countryCode,26187
idigbio,HPC,has_coordinates,2351
idigbio,HPC,has_image,2533
idigbio,HPC,has_dateIdentified,3
idigbio,HPC,has_identifiedBy,7
idigbio,HPC,has_recordedBy,26152
idigbio,HPC,has_eventDate,25992
idigbio,HPSU,total,15804
idigbio,HPSU,has_collectionCode,15804
idigbio,HPSU,has_catalogNumber,15804
idigbio,HPSU,has_scientificName,15804
idigbio,HPSU,has_acceptedNameUsage,15668
idigbio,HPSU,has_locality,15420
idigbio,HPSU,has_countryCode,15718
idigbio,HPSU,has_coordinates,6494
idigbio,HPSU,has_image,12234
idigbio,HPSU,has_dateIdentified,4814
idigbio,HPSU,has_identifiedBy,9662
idigbio,HPSU,has_recordedBy,15736
idigbio,HPSU,has_eventDate,15504
idigbio,DEK,total,3801
idigbio,DEK,has_collectionCode,0
idigbio,DEK,has_catalogNumber,3801
idigbio,DEK,has_scientificName,3801
idigbio,DEK,has_acceptedNameUsage,0
idigbio,DEK,has_locality,3578
idigbio,DEK,has_countryCode,3778
idigbio,DEK,has_coordinates,3575
idigbio,DEK,has_image,3669
idigbio,DEK,has_dateIdentified,840
idigbio,DEK,has_identifiedBy,1026
idigbio,DEK,has_recordedBy,3706
idigbio,DEK,has_eventDate,3632
idigbio,USCS,total,17838
idigbio,USCS,has_collectionCode,0
idigbio,USCS,has_catalogNumber,17838
idigbio,USCS,has_scientificName,17838
idigbio,USCS,has_acceptedNameUsage,0
idigbio,USCS,has_locality,13
idigbio,USCS,has_countryCode,17838
idigbio,USCS,has_coordinates,0
idigbio,USCS,has_image,17440
idigbio,USCS,has_dateIdentified,0
idigbio,USCS,has_identifiedBy,0
idigbio,USCS,has_recordedBy,19
idigbio,USCS,has_eventDate,13
idigbio,EIU,total,27333
idigbio,EIU,has_collectionCode,13
idigbio,EIU,has_catalogNumber,15228
idigbio,EIU,has_scientificName,27331
idigbio,EIU,has_acceptedNameUsage,0
idigbio,EIU,has_locality,26407
idigbio,EIU,has_countryCode,27129
idigbio,EIU,has_coordinates,12292
idigbio,EIU,has_image,14154
idigbio,EIU,has_dateIdentified,11041
idigbio,EIU,has_identifiedBy,13954
idigbio,EIU,has_recordedBy,27191
idigbio,EIU,has_eventDate,26756
idigbio,SCIR,total,1296
idigbio,SCIR,has_collectionCode,0
idigbio,SCIR,has_catalogNumber,1296
idigbio,SCIR,has_scientificName,1296
idigbio,SCIR,has_acceptedNameUsage,0
idigbio,SCIR,has_locality,1275
idigbio,SCIR,has_countryCode,1273
idigbio,SCIR,has_coordinates,1275
idigbio,SCIR,has_image,1282
idigbio,SCIR,has_dateIdentified,65
idigbio,SCIR,has_identifiedBy,54
idigbio,SCIR,has_recordedBy,1291
idigbio,SCIR,has_eventDate,1275
idigbio,ODU,total,1729
idigbio,ODU,has_collectionCode,0
idigbio,ODU,has_catalogNumber,1729
idigbio,ODU,has_scientificName,1729
idigbio,ODU,has_acceptedNameUsage,0
idigbio,ODU,has_locality,1607
idigbio,ODU,has_countryCode,1698
idigbio,ODU,has_coordinates,128
idigbio,ODU,has_image,0
idigbio,ODU,has_dateIdentified,46
idigbio,ODU,has_identifiedBy,149
idigbio,ODU,has_recordedBy,1703
idigbio,ODU,has_eventDate,1604
idigbio,UCD,total,102124
idigbio,UCD,has_collectionCode,102124
idigbio,UCD,has_catalogNumber,102124
idigbio,UCD,has_scientificName,102124
idigbio,UCD,has_acceptedNameUsage,0
idigbio,UCD,has_locality,101980
idigbio,UCD,has_countryCode,102124
idigbio,UCD,has_coordinates,68001
idigbio,UCD,has_image,0
idigbio,UCD,has_dateIdentified,0
idigbio,UCD,has_identifiedBy,0
idigbio,UCD,has_recordedBy,101946
idigbio,UCD,has_eventDate,100088
idigbio,SAPCL,total,258
idigbio,SAPCL,has_collectionCode,0
idigbio,SAPCL,has_catalogNumber,258
idigbio,SAPCL,has_scientificName,258
idigbio,SAPCL,has_acceptedNameUsage,0
idigbio,SAPCL,has_locality,253
idigbio,SAPCL,has_countryCode,239
idigbio,SAPCL,has_coordinates,116
idigbio,SAPCL,has_image,0
idigbio,SAPCL,has_dateIdentified,247
idigbio,SAPCL,has_identifiedBy,249
idigbio,SAPCL,has_recordedBy,256
idigbio,SAPCL,has_eventDate,230
idigbio,University of Rhode Island,total,12556
idigbio,University of Rhode Island,has_collectionCode,12556
idigbio,University of Rhode Island,has_catalogNumber,12556
idigbio,University of Rhode Island,has_scientificName,12556
idigbio,University of Rhode Island,has_acceptedNameUsage,0
idigbio,University of Rhode Island,has_locality,6539
idigbio,University of Rhode Island,has_countryCode,10571
idigbio,University of Rhode Island,has_coordinates,3141
idigbio,University of Rhode Island,has_image,12367
idigbio,University of Rhode Island,has_dateIdentified,198
idigbio,University of Rhode Island,has_identifiedBy,240
idigbio,University of Rhode Island,has_recordedBy,10038
idigbio,University of Rhode Island,has_eventDate,10230
idigbio,Colgate University,total,3094
idigbio,Colgate University,has_collectionCode,3094
idigbio,Colgate University,has_catalogNumber,3094
idigbio,Colgate University,has_scientificName,3094
idigbio,Colgate University,has_acceptedNameUsage,0
idigbio,Colgate University,has_locality,2743
idigbio,Colgate University,has_countryCode,3076
idigbio,Colgate University,has_coordinates,50
idigbio,Colgate University,has_image,0
idigbio,Colgate University,has_dateIdentified,46
idigbio,Colgate University,has_identifiedBy,186
idigbio,Colgate University,has_recordedBy,3008
idigbio,Colgate University,has_eventDate,2702
idigbio,UWFP,total,21517
idigbio,UWFP,has_collectionCode,0
idigbio,UWFP,has_catalogNumber,21517
idigbio,UWFP,has_scientificName,21517
idigbio,UWFP,has_acceptedNameUsage,0
idigbio,UWFP,has_locality,304
idigbio,UWFP,has_countryCode,21282
idigbio,UWFP,has_coordinates,304
idigbio,UWFP,has_image,20699
idigbio,UWFP,has_dateIdentified,0
idigbio,UWFP,has_identifiedBy,0
idigbio,UWFP,has_recordedBy,304
idigbio,UWFP,has_eventDate,1
idigbio,SACT,total,2522
idigbio,SACT,has_collectionCode,2522
idigbio,SACT,has_catalogNumber,2522
idigbio,SACT,has_scientificName,2522
idigbio,SACT,has_acceptedNameUsage,0
idigbio,SACT,has_locality,1965
idigbio,SACT,has_countryCode,2522
idigbio,SACT,has_coordinates,2102
idigbio,SACT,has_image,0
idigbio,SACT,has_dateIdentified,0
idigbio,SACT,has_identifiedBy,0
idigbio,SACT,has_recordedBy,2478
idigbio,SACT,has_eventDate,2495
idigbio,IND,total,153492
idigbio,IND,has_collectionCode,138
idigbio,IND,has_catalogNumber,153414
idigbio,IND,has_scientificName,153492
idigbio,IND,has_acceptedNameUsage,0
idigbio,IND,has_locality,131246
idigbio,IND,has_countryCode,151775
idigbio,IND,has_coordinates,44738
idigbio,IND,has_image,147638
idigbio,IND,has_dateIdentified,33333
idigbio,IND,has_identifiedBy,34430
idigbio,IND,has_recordedBy,142991
idigbio,IND,has_eventDate,140136
idigbio,"SEL, USF",total,61
idigbio,"SEL, USF",has_collectionCode,0
idigbio,"SEL, USF",has_catalogNumber,61
idigbio,"SEL, USF",has_scientificName,61
idigbio,"SEL, USF",has_acceptedNameUsage,0
idigbio,"SEL, USF",has_locality,61
idigbio,"SEL, USF",has_countryCode,61
idigbio,"SEL, USF",has_coordinates,23
idigbio,"SEL, USF",has_image,61
idigbio,"SEL, USF",has_dateIdentified,0
idigbio,"SEL, USF",has_identifiedBy,0
idigbio,"SEL, USF",has_recordedBy,61
idigbio,"SEL, USF",has_eventDate,61
idigbio,DMNH,total,48
idigbio,DMNH,has_collectionCode,48
idigbio,DMNH,has_catalogNumber,48
idigbio,DMNH,has_scientificName,48
idigbio,DMNH,has_acceptedNameUsage,0
idigbio,DMNH,has_locality,48
idigbio,DMNH,has_countryCode,39
idigbio,DMNH,has_coordinates,8
idigbio,DMNH,has_image,0
idigbio,DMNH,has_dateIdentified,0
idigbio,DMNH,has_identifiedBy,0
idigbio,DMNH,has_recordedBy,36
idigbio,DMNH,has_eventDate,43
idigbio,USFWS,total,5062
idigbio,USFWS,has_collectionCode,5062
idigbio,USFWS,has_catalogNumber,5062
idigbio,USFWS,has_scientificName,5062
idigbio,USFWS,has_acceptedNameUsage,0
idigbio,USFWS,has_locality,4929
idigbio,USFWS,has_countryCode,5062
idigbio,USFWS,has_coordinates,4926
idigbio,USFWS,has_image,4513
idigbio,USFWS,has_dateIdentified,4455
idigbio,USFWS,has_identifiedBy,4764
idigbio,USFWS,has_recordedBy,5062
idigbio,USFWS,has_eventDate,4929
idigbio,FTU,total,19346
idigbio,FTU,has_collectionCode,0
idigbio,FTU,has_catalogNumber,19346
idigbio,FTU,has_scientificName,19346
idigbio,FTU,has_acceptedNameUsage,0
idigbio,FTU,has_locality,1529
idigbio,FTU,has_countryCode,18025
idigbio,FTU,has_coordinates,1528
idigbio,FTU,has_image,18923
idigbio,FTU,has_dateIdentified,211
idigbio,FTU,has_identifiedBy,895
idigbio,FTU,has_recordedBy,1529
idigbio,FTU,has_eventDate,1443
idigbio,AWC,total,1662
idigbio,AWC,has_collectionCode,0
idigbio,AWC,has_catalogNumber,1634
idigbio,AWC,has_scientificName,1662
idigbio,AWC,has_acceptedNameUsage,0
idigbio,AWC,has_locality,1588
idigbio,AWC,has_countryCode,1642
idigbio,AWC,has_coordinates,1196
idigbio,AWC,has_image,1607
idigbio,AWC,has_dateIdentified,74
idigbio,AWC,has_identifiedBy,222
idigbio,AWC,has_recordedBy,1660
idigbio,AWC,has_eventDate,1632
idigbio,CHAS,total,152
idigbio,CHAS,has_collectionCode,152
idigbio,CHAS,has_catalogNumber,152
idigbio,CHAS,has_scientificName,152
idigbio,CHAS,has_acceptedNameUsage,0
idigbio,CHAS,has_locality,152
idigbio,CHAS,has_countryCode,152
idigbio,CHAS,has_coordinates,52
idigbio,CHAS,has_image,33
idigbio,CHAS,has_dateIdentified,66
idigbio,CHAS,has_identifiedBy,152
idigbio,CHAS,has_recordedBy,152
idigbio,CHAS,has_eventDate,152
idigbio,Arizona State,total,1
idigbio,Arizona State,has_collectionCode,0
idigbio,Arizona State,has_catalogNumber,0
idigbio,Arizona State,has_scientificName,1
idigbio,Arizona State,has_acceptedNameUsage,0
idigbio,Arizona State,has_locality,1
idigbio,Arizona State,has_countryCode,1
idigbio,Arizona State,has_coordinates,0
idigbio,Arizona State,has_image,0
idigbio,Arizona State,has_dateIdentified,0
idigbio,Arizona State,has_identifiedBy,0
idigbio,Arizona State,has_recordedBy,0
idigbio,Arizona State,has_eventDate,1
idigbio,DOV,total,23261
idigbio,DOV,has_collectionCode,0
idigbio,DOV,has_catalogNumber,23261
idigbio,DOV,has_scientificName,23261
idigbio,DOV,has_acceptedNameUsage,0
idigbio,DOV,has_locality,3660
idigbio,DOV,has_countryCode,22770
idigbio,DOV,has_coordinates,259
idigbio,DOV,has_image,23029
idigbio,DOV,has_dateIdentified,43
idigbio,DOV,has_identifiedBy,43
idigbio,DOV,has_recordedBy,3777
idigbio,DOV,has_eventDate,3722
idigbio,UNAF,total,4878
idigbio,UNAF,has_collectionCode,0
idigbio,UNAF,has_catalogNumber,3153
idigbio,UNAF,has_scientificName,4878
idigbio,UNAF,has_acceptedNameUsage,0
idigbio,UNAF,has_locality,4843
idigbio,UNAF,has_countryCode,4875
idigbio,UNAF,has_coordinates,2375
idigbio,UNAF,has_image,2379
idigbio,UNAF,has_dateIdentified,2328
idigbio,UNAF,has_identifiedBy,2378
idigbio,UNAF,has_recordedBy,4869
idigbio,UNAF,has_eventDate,4838
idigbio,SBBG,total,132162
idigbio,SBBG,has_collectionCode,99909
idigbio,SBBG,has_catalogNumber,131767
idigbio,SBBG,has_scientificName,132162
idigbio,SBBG,has_acceptedNameUsage,0
idigbio,SBBG,has_locality,131639
idigbio,SBBG,has_countryCode,131805
idigbio,SBBG,has_coordinates,92516
idigbio,SBBG,has_image,0
idigbio,SBBG,has_dateIdentified,12138
idigbio,SBBG,has_identifiedBy,15379
idigbio,SBBG,has_recordedBy,131867
idigbio,SBBG,has_eventDate,130536
idigbio,BRIT,total,84285
idigbio,BRIT,has_collectionCode,720
idigbio,BRIT,has_catalogNumber,81309
idigbio,BRIT,has_scientificName,84285
idigbio,BRIT,has_acceptedNameUsage,0
idigbio,BRIT,has_locality,18816
idigbio,BRIT,has_countryCode,83975
idigbio,BRIT,has_coordinates,55985
idigbio,BRIT,has_image,17703
idigbio,BRIT,has_dateIdentified,9567
idigbio,BRIT,has_identifiedBy,12366
idigbio,BRIT,has_recordedBy,71260
idigbio,BRIT,has_eventDate,70183
idigbio,AUA,total,28127
idigbio,AUA,has_collectionCode,0
idigbio,AUA,has_catalogNumber,28127
idigbio,AUA,has_scientificName,28127
idigbio,AUA,has_acceptedNameUsage,0
idigbio,AUA,has_locality,27898
idigbio,AUA,has_countryCode,28062
idigbio,AUA,has_coordinates,1637
idigbio,AUA,has_image,27820
idigbio,AUA,has_dateIdentified,2944
idigbio,AUA,has_identifiedBy,3017
idigbio,AUA,has_recordedBy,27927
idigbio,AUA,has_eventDate,3235
idigbio,WSTC,total,1019
idigbio,WSTC,has_collectionCode,1019
idigbio,WSTC,has_catalogNumber,1019
idigbio,WSTC,has_scientificName,1019
idigbio,WSTC,has_acceptedNameUsage,1015
idigbio,WSTC,has_locality,1009
idigbio,WSTC,has_countryCode,1006
idigbio,WSTC,has_coordinates,8
idigbio,WSTC,has_image,1011
idigbio,WSTC,has_dateIdentified,183
idigbio,WSTC,has_identifiedBy,183
idigbio,WSTC,has_recordedBy,1018
idigbio,WSTC,has_eventDate,981
idigbio,WNC,total,6625
idigbio,WNC,has_collectionCode,0
idigbio,WNC,has_catalogNumber,6625
idigbio,WNC,has_scientificName,6625
idigbio,WNC,has_acceptedNameUsage,0
idigbio,WNC,has_locality,6599
idigbio,WNC,has_countryCode,6622
idigbio,WNC,has_coordinates,6560
idigbio,WNC,has_image,6599
idigbio,WNC,has_dateIdentified,6415
idigbio,WNC,has_identifiedBy,6469
idigbio,WNC,has_recordedBy,6625
idigbio,WNC,has_eventDate,6584
idigbio,SJSU,total,10115
idigbio,SJSU,has_collectionCode,10115
idigbio,SJSU,has_catalogNumber,10115
idigbio,SJSU,has_scientificName,10115
idigbio,SJSU,has_acceptedNameUsage,0
idigbio,SJSU,has_locality,10103
idigbio,SJSU,has_countryCode,10115
idigbio,SJSU,has_coordinates,5496
idigbio,SJSU,has_image,0
idigbio,SJSU,has_dateIdentified,0
idigbio,SJSU,has_identifiedBy,0
idigbio,SJSU,has_recordedBy,10115
idigbio,SJSU,has_eventDate,10114
idigbio,UWEC,total,1675
idigbio,UWEC,has_collectionCode,0
idigbio,UWEC,has_catalogNumber,1675
idigbio,UWEC,has_scientificName,1675
idigbio,UWEC,has_acceptedNameUsage,0
idigbio,UWEC,has_locality,1279
idigbio,UWEC,has_countryCode,1674
idigbio,UWEC,has_coordinates,152
idigbio,UWEC,has_image,1675
idigbio,UWEC,has_dateIdentified,1182
idigbio,UWEC,has_identifiedBy,1492
idigbio,UWEC,has_recordedBy,1672
idigbio,UWEC,has_eventDate,1659
idigbio,Keene State University,total,11861
idigbio,Keene State University,has_collectionCode,11861
idigbio,Keene State University,has_catalogNumber,11861
idigbio,Keene State University,has_scientificName,11861
idigbio,Keene State University,has_acceptedNameUsage,0
idigbio,Keene State University,has_locality,864
idigbio,Keene State University,has_countryCode,10123
idigbio,Keene State University,has_coordinates,0
idigbio,Keene State University,has_image,11473
idigbio,Keene State University,has_dateIdentified,86
idigbio,Keene State University,has_identifiedBy,86
idigbio,Keene State University,has_recordedBy,9786
idigbio,Keene State University,has_eventDate,9165
idigbio,Connecituct College,total,1067
idigbio,Connecituct College,has_collectionCode,1067
idigbio,Connecituct College,has_catalogNumber,1067
idigbio,Connecituct College,has_scientificName,1067
idigbio,Connecituct College,has_acceptedNameUsage,0
idigbio,Connecituct College,has_locality,574
idigbio,Connecituct College,has_countryCode,924
idigbio,Connecituct College,has_coordinates,0
idigbio,Connecituct College,has_image,1064
idigbio,Connecituct College,has_dateIdentified,164
idigbio,Connecituct College,has_identifiedBy,164
idigbio,Connecituct College,has_recordedBy,959
idigbio,Connecituct College,has_eventDate,919
idigbio,JFBM,total,12
idigbio,JFBM,has_collectionCode,12
idigbio,JFBM,has_catalogNumber,12
idigbio,JFBM,has_scientificName,12
idigbio,JFBM,has_acceptedNameUsage,0
idigbio,JFBM,has_locality,12
idigbio,JFBM,has_countryCode,12
idigbio,JFBM,has_coordinates,8
idigbio,JFBM,has_image,0
idigbio,JFBM,has_dateIdentified,0
idigbio,JFBM,has_identifiedBy,0
idigbio,JFBM,has_recordedBy,12
idigbio,JFBM,has_eventDate,12
idigbio,ECUH,total,5166
idigbio,ECUH,has_collectionCode,0
idigbio,ECUH,has_catalogNumber,5166
idigbio,ECUH,has_scientificName,5166
idigbio,ECUH,has_acceptedNameUsage,0
idigbio,ECUH,has_locality,12
idigbio,ECUH,has_countryCode,5125
idigbio,ECUH,has_coordinates,5
idigbio,ECUH,has_image,4804
idigbio,ECUH,has_dateIdentified,53
idigbio,ECUH,has_identifiedBy,53
idigbio,ECUH,has_recordedBy,12
idigbio,ECUH,has_eventDate,12
idigbio,MOT,total,2488
idigbio,MOT,has_collectionCode,0
idigbio,MOT,has_catalogNumber,2488
idigbio,MOT,has_scientificName,2488
idigbio,MOT,has_acceptedNameUsage,0
idigbio,MOT,has_locality,2488
idigbio,MOT,has_countryCode,2484
idigbio,MOT,has_coordinates,2487
idigbio,MOT,has_image,2488
idigbio,MOT,has_dateIdentified,1
idigbio,MOT,has_identifiedBy,4
idigbio,MOT,has_recordedBy,2482
idigbio,MOT,has_eventDate,2428
idigbio,RM,total,6129
idigbio,RM,has_collectionCode,6
idigbio,RM,has_catalogNumber,6129
idigbio,RM,has_scientificName,6129
idigbio,RM,has_acceptedNameUsage,0
idigbio,RM,has_locality,9
idigbio,RM,has_countryCode,6125
idigbio,RM,has_coordinates,3
idigbio,RM,has_image,6124
idigbio,RM,has_dateIdentified,5
idigbio,RM,has_identifiedBy,5
idigbio,RM,has_recordedBy,10
idigbio,RM,has_eventDate,10
idigbio,CONN,total,3977
idigbio,CONN,has_collectionCode,0
idigbio,CONN,has_catalogNumber,3977
idigbio,CONN,has_scientificName,3977
idigbio,CONN,has_acceptedNameUsage,0
idigbio,CONN,has_locality,3772
idigbio,CONN,has_countryCode,3933
idigbio,CONN,has_coordinates,3922
idigbio,CONN,has_image,3770
idigbio,CONN,has_dateIdentified,1
idigbio,CONN,has_identifiedBy,1
idigbio,CONN,has_recordedBy,3887
idigbio,CONN,has_eventDate,3682
idigbio,VDB,total,156135
idigbio,VDB,has_collectionCode,3927
idigbio,VDB,has_catalogNumber,156132
idigbio,VDB,has_scientificName,156135
idigbio,VDB,has_acceptedNameUsage,0
idigbio,VDB,has_locality,11623
idigbio,VDB,has_countryCode,156126
idigbio,VDB,has_coordinates,632
idigbio,VDB,has_image,152624
idigbio,VDB,has_dateIdentified,139719
idigbio,VDB,has_identifiedBy,140987
idigbio,VDB,has_recordedBy,12458
idigbio,VDB,has_eventDate,11667
idigbio,BHO,total,4900
idigbio,BHO,has_collectionCode,0
idigbio,BHO,has_catalogNumber,4900
idigbio,BHO,has_scientificName,4900
idigbio,BHO,has_acceptedNameUsage,0
idigbio,BHO,has_locality,2933
idigbio,BHO,has_countryCode,4896
idigbio,BHO,has_coordinates,1
idigbio,BHO,has_image,4815
idigbio,BHO,has_dateIdentified,668
idigbio,BHO,has_identifiedBy,725
idigbio,BHO,has_recordedBy,3224
idigbio,BHO,has_eventDate,3154
idigbio,LINF,total,3569
idigbio,LINF,has_collectionCode,3569
idigbio,LINF,has_catalogNumber,3569
idigbio,LINF,has_scientificName,3569
idigbio,LINF,has_acceptedNameUsage,3546
idigbio,LINF,has_locality,3514
idigbio,LINF,has_countryCode,3528
idigbio,LINF,has_coordinates,255
idigbio,LINF,has_image,3479
idigbio,LINF,has_dateIdentified,242
idigbio,LINF,has_identifiedBy,199
idigbio,LINF,has_recordedBy,3568
idigbio,LINF,has_eventDate,3520
idigbio,UHM,total,1519
idigbio,UHM,has_collectionCode,1519
idigbio,UHM,has_catalogNumber,1519
idigbio,UHM,has_scientificName,1519
idigbio,UHM,has_acceptedNameUsage,0
idigbio,UHM,has_locality,1418
idigbio,UHM,has_countryCode,1488
idigbio,UHM,has_coordinates,1460
idigbio,UHM,has_image,644
idigbio,UHM,has_dateIdentified,534
idigbio,UHM,has_identifiedBy,1055
idigbio,UHM,has_recordedBy,1392
idigbio,UHM,has_eventDate,1368
idigbio,HSC,total,74762
idigbio,HSC,has_collectionCode,71139
idigbio,HSC,has_catalogNumber,74762
idigbio,HSC,has_scientificName,74762
idigbio,HSC,has_acceptedNameUsage,0
idigbio,HSC,has_locality,73783
idigbio,HSC,has_countryCode,74730
idigbio,HSC,has_coordinates,43848
idigbio,HSC,has_image,3623
idigbio,HSC,has_dateIdentified,1
idigbio,HSC,has_identifiedBy,3182
idigbio,HSC,has_recordedBy,74587
idigbio,HSC,has_eventDate,74134
idigbio,UNCC,total,9590
idigbio,UNCC,has_collectionCode,9590
idigbio,UNCC,has_catalogNumber,9590
idigbio,UNCC,has_scientificName,9590
idigbio,UNCC,has_acceptedNameUsage,0
idigbio,UNCC,has_locality,8550
idigbio,UNCC,has_countryCode,9555
idigbio,UNCC,has_coordinates,1726
idigbio,UNCC,has_image,6987
idigbio,UNCC,has_dateIdentified,119
idigbio,UNCC,has_identifiedBy,119
idigbio,UNCC,has_recordedBy,9589
idigbio,UNCC,has_eventDate,8533
idigbio,MSUB,total,13444
idigbio,MSUB,has_collectionCode,0
idigbio,MSUB,has_catalogNumber,10747
idigbio,MSUB,has_scientificName,13444
idigbio,MSUB,has_acceptedNameUsage,0
idigbio,MSUB,has_locality,11701
idigbio,MSUB,has_countryCode,13356
idigbio,MSUB,has_coordinates,73
idigbio,MSUB,has_image,0
idigbio,MSUB,has_dateIdentified,4
idigbio,MSUB,has_identifiedBy,4139
idigbio,MSUB,has_recordedBy,11956
idigbio,MSUB,has_eventDate,12207
idigbio,BLM,total,3712
idigbio,BLM,has_collectionCode,3712
idigbio,BLM,has_catalogNumber,3655
idigbio,BLM,has_scientificName,3712
idigbio,BLM,has_acceptedNameUsage,0
idigbio,BLM,has_locality,3272
idigbio,BLM,has_countryCode,3540
idigbio,BLM,has_coordinates,1355
idigbio,BLM,has_image,738
idigbio,BLM,has_dateIdentified,491
idigbio,BLM,has_identifiedBy,795
idigbio,BLM,has_recordedBy,3588
idigbio,BLM,has_eventDate,3403
idigbio,RSABG,total,17
idigbio,RSABG,has_collectionCode,0
idigbio,RSABG,has_catalogNumber,14
idigbio,RSABG,has_scientificName,17
idigbio,RSABG,has_acceptedNameUsage,0
idigbio,RSABG,has_locality,17
idigbio,RSABG,has_countryCode,16
idigbio,RSABG,has_coordinates,2
idigbio,RSABG,has_image,0
idigbio,RSABG,has_dateIdentified,0
idigbio,RSABG,has_identifiedBy,0
idigbio,RSABG,has_recordedBy,16
idigbio,RSABG,has_eventDate,16
idigbio,NULL,total,1
idigbio,NULL,has_collectionCode,1
idigbio,NULL,has_catalogNumber,1
idigbio,NULL,has_scientificName,1
idigbio,NULL,has_acceptedNameUsage,0
idigbio,NULL,has_locality,1
idigbio,NULL,has_countryCode,1
idigbio,NULL,has_coordinates,1
idigbio,NULL,has_image,1
idigbio,NULL,has_dateIdentified,0
idigbio,NULL,has_identifiedBy,0
idigbio,NULL,has_recordedBy,1
idigbio,NULL,has_eventDate,1
idigbio,MUHW,total,41956
idigbio,MUHW,has_collectionCode,0
idigbio,MUHW,has_catalogNumber,41467
idigbio,MUHW,has_scientificName,41956
idigbio,MUHW,has_acceptedNameUsage,0
