recordset_UUID,Link,name,IN/OUT,,,
394dda75-c336-4ca3-acdd-1c2a317d7361,https://www.idigbio.org/portal/recordsets/394dda75-c336-4ca3-acdd-1c2a317d7361,"Inventario florístico de la Sierra de San Carlos, Tamaulipas",OUT,,,
f3a5ec1a-49dd-4a52-8bd8-67cacae7a7ac,https://www.idigbio.org/portal/recordsets/f3a5ec1a-49dd-4a52-8bd8-67cacae7a7ac,Fairchild Tropical Botanic Garden Herbarium,IN,,,
6b6c13d9-7789-4da0-99d7-6786322e2612,https://www.idigbio.org/portal/recordsets/6b6c13d9-7789-4da0-99d7-6786322e2612,The echinoderm collection (IE) of the Muséum national d'Histoire naturelle (MNHN - Paris),OUT,,,
17cea35c-721f-4d9b-b67f-d29250064d25,https://www.idigbio.org/portal/recordsets/17cea35c-721f-4d9b-b67f-d29250064d25,Santa Barbara Botanic Garden Lichen Herbarium,IN,,,
83ad8494-136b-485a-87d4-8ce01dd6a8de,https://www.idigbio.org/portal/recordsets/83ad8494-136b-485a-87d4-8ce01dd6a8de,"University of South Carolina, A. C. Moore Herbarium",IN,,,
e5f57bb0-07ec-4405-90b6-dc89647a1cb5,https://www.idigbio.org/portal/recordsets/e5f57bb0-07ec-4405-90b6-dc89647a1cb5,Brown University Herbarium,IN,,,
33b5b5e7-f4e6-435c-9e0f-bb264d58581b,https://www.idigbio.org/portal/recordsets/33b5b5e7-f4e6-435c-9e0f-bb264d58581b,Inventario florístico de los cerros San Martí y El Patol en el semidesierto queretano,OUT,,,
1720ead7-9d20-4179-8998-2a59b8bfa8d7,https://www.idigbio.org/portal/recordsets/1720ead7-9d20-4179-8998-2a59b8bfa8d7,"University of Northern Iowa, Grant Herbarium",IN,,,
055a7f42-988e-4984-891d-9fac55be7515,https://www.idigbio.org/portal/recordsets/055a7f42-988e-4984-891d-9fac55be7515,Macroalgas marinas de Baja California Sur Parte I: Bahía de la Paz y Bahía de la Ventana,OUT,,,
e1b03497-7632-4ba4-a9e0-dd230d06638c,https://www.idigbio.org/portal/recordsets/e1b03497-7632-4ba4-a9e0-dd230d06638c,"Yale University Herbarium, Peabody Museum of Natural History",IN,,,
0e0e9bbc-1dea-4de4-95ae-aecc90844bbf,https://www.idigbio.org/portal/recordsets/0e0e9bbc-1dea-4de4-95ae-aecc90844bbf,University of Michigan Herbarium,IN,,,
2fe72860-9220-4acd-894b-81b4d98a5e24,https://www.idigbio.org/portal/recordsets/2fe72860-9220-4acd-894b-81b4d98a5e24,SLUI - Herbário Rosa Mochel,OUT,,,
1ffce054-8e3e-4209-9ff4-c26fa6c24c2f,https://www.idigbio.org/portal/recordsets/1ffce054-8e3e-4209-9ff4-c26fa6c24c2f,California Academy of Sciences,IN,,,
3602074e-1160-46a8-b796-349eb14b598a,https://www.idigbio.org/portal/recordsets/3602074e-1160-46a8-b796-349eb14b598a,Colección científica del Museo de Historia Natural Alfredo Dugés,OUT,,,
0a410c4a-cd4f-4bd8-b6ba-a0c2baa37622,https://www.idigbio.org/portal/recordsets/0a410c4a-cd4f-4bd8-b6ba-a0c2baa37622,"Vascular Plant Collection, H.J. Andrews Experimental Forest Herbarium",IN,,,
8b727955-5ef2-4339-b5af-e17177377470,https://www.idigbio.org/portal/recordsets/8b727955-5ef2-4339-b5af-e17177377470,Collection botanique Le Grand A. (BOUM),OUT,,,
b10b9eb2-3786-4483-8b73-3cfdf1a9eb90,https://www.idigbio.org/portal/recordsets/b10b9eb2-3786-4483-8b73-3cfdf1a9eb90,Inventario Florístico de la Reserva de la Biósfera La Sepultura del Corredor Biológico Sierra Madre del Sur. Fase II,OUT,,,
41350373-fc6f-4dd9-b908-27805fff9155,https://www.idigbio.org/portal/recordsets/41350373-fc6f-4dd9-b908-27805fff9155,Boise State University Lichen Herbarium,IN,,,
cb33cf97-2a7b-4b45-9b73-5aca568332a6,https://www.idigbio.org/portal/recordsets/cb33cf97-2a7b-4b45-9b73-5aca568332a6,Stover-Ebinger Herbarium (Eastern Illinois University),IN,,,
b12b08da-3d05-4406-a051-0139a33ecf35,https://www.idigbio.org/portal/recordsets/b12b08da-3d05-4406-a051-0139a33ecf35,Eastern Nevada Landscape Coalition,IN,,,
6258d160-a7aa-4937-bce3-3538eebd374f,https://www.idigbio.org/portal/recordsets/6258d160-a7aa-4937-bce3-3538eebd374f,Duke University,IN,,,
8712f032-61a0-4257-85b2-091b1e871db5,https://www.idigbio.org/portal/recordsets/8712f032-61a0-4257-85b2-091b1e871db5,Conocimiento de la diversidad y distribución actual del maíz nativo y Tripsacum en el estado de Tamaulipas,OUT,,,
6f5f1bc1-997e-47bc-add6-64bc4a7769b9,https://www.idigbio.org/portal/recordsets/6f5f1bc1-997e-47bc-add6-64bc4a7769b9,Computarización de la colección de dinoflagelados marinos (CODIMAR),OUT,,,
2d2f8a69-b58f-4320-9cdf-8a7b87219fa4,https://www.idigbio.org/portal/recordsets/2d2f8a69-b58f-4320-9cdf-8a7b87219fa4,SP-Bryophyta - Maria Eneyda P. Kauffman Fidalgo,OUT,,,
7cea906d-ae65-420c-a6f7-a9a3ad64fb93,https://www.idigbio.org/portal/recordsets/7cea906d-ae65-420c-a6f7-a9a3ad64fb93,Butler University,IN,,,
959c0dc4-fcf3-477e-af63-c00a005dbc0a,https://www.idigbio.org/portal/recordsets/959c0dc4-fcf3-477e-af63-c00a005dbc0a,"University of Hawaii, Joseph F. Rock Herbarium",IN,,,
7ad07cff-f782-4ddf-b780-3a757cdb77e0,https://www.idigbio.org/portal/recordsets/7ad07cff-f782-4ddf-b780-3a757cdb77e0,"Louisiana State University, Bernard Lowy Mycological Herbarium",IN,,,
3f0c10ea-bbbc-4250-b8cd-8bf2c2f397d4,https://www.idigbio.org/portal/recordsets/3f0c10ea-bbbc-4250-b8cd-8bf2c2f397d4,Evaluación genética y demográfica de Agave victoriae-reginae T. Moore y aplicación del cultivo de tejidos para su conservación,OUT,,,
bd886680-593a-419c-ac6a-1f8bbc8f4c33,https://www.idigbio.org/portal/recordsets/bd886680-593a-419c-ac6a-1f8bbc8f4c33,Conocimiento de la diversidad y distribución actual del maíz nativo y sus parientes silvestres en México,OUT,,,
aca26f37-3ec8-4e9e-b927-50b4944a0096,https://www.idigbio.org/portal/recordsets/aca26f37-3ec8-4e9e-b927-50b4944a0096,North Carolina State University Vascular Plant Herbarium,IN,,,
dbd36c3b-ae05-414e-ada6-76aa7c52eb6f,https://www.idigbio.org/portal/recordsets/dbd36c3b-ae05-414e-ada6-76aa7c52eb6f,"Colección científica de diatomeas bentónicas de la Bahía de la Paz, BCS",OUT,,,
6226705f-4867-464d-9fab-4e81ecee731f,https://www.idigbio.org/portal/recordsets/6226705f-4867-464d-9fab-4e81ecee731f,Dickinson State University Herbarium,IN,,,
e34cf41b-196c-4199-85d5-4d2ca5954b09,https://www.idigbio.org/portal/recordsets/e34cf41b-196c-4199-85d5-4d2ca5954b09,Mecklenburg County Park and Recreation Herbarium,IN,,,
38c75faa-67df-46ae-bce8-331f46d46140,https://www.idigbio.org/portal/recordsets/38c75faa-67df-46ae-bce8-331f46d46140,Bolus Herbarium Specimens Collection (1865-2009),OUT,,,
0bd3c741-55bd-4fd1-ae3c-4cbfd82ff14e,https://www.idigbio.org/portal/recordsets/0bd3c741-55bd-4fd1-ae3c-4cbfd82ff14e,Estudio de la diversidad genética y su distribución de los maíces criollos y sus parientes silvestres en Michoacán,OUT,,,
108cca70-4d1c-4882-843b-2d31ba8d6763,https://www.idigbio.org/portal/recordsets/108cca70-4d1c-4882-843b-2d31ba8d6763,University of Nebraska at Kearney Herbarium,IN,,,
d4ea4495-c4b2-4d05-b524-163423f17cd7,https://www.idigbio.org/portal/recordsets/d4ea4495-c4b2-4d05-b524-163423f17cd7,Naturalis Biodiversity Center (NL) - Aves,OUT,,,
651aaf03-f83a-458a-a69d-eb0f6a3e588e,https://www.idigbio.org/portal/recordsets/651aaf03-f83a-458a-a69d-eb0f6a3e588e,Herbier Louis-Marie (QFA) - Collection de bryophytes,OUT,,,
eb6e1b84-05ba-4e5f-9046-7cbc88d9b494,https://www.idigbio.org/portal/recordsets/eb6e1b84-05ba-4e5f-9046-7cbc88d9b494,Estudio genético de las poblaciones de Rhizophora mangle en México,OUT,,,
b531ea59-025d-4c29-9d23-99ae75bcd55f,https://www.idigbio.org/portal/recordsets/b531ea59-025d-4c29-9d23-99ae75bcd55f,Deaver Herbarium (Northern Arizona University),IN,,,
a2a17035-1e6c-46df-9178-a610df825336,https://www.idigbio.org/portal/recordsets/a2a17035-1e6c-46df-9178-a610df825336,New York State Museum,IN,,,
88595487-6d33-4980-ba54-bcf427c9466e,https://www.idigbio.org/portal/recordsets/88595487-6d33-4980-ba54-bcf427c9466e,Herbarium of Umeå University (UME),OUT,,,
6ff03009-ca7f-44fe-b207-18a98e862cc3,https://www.idigbio.org/portal/recordsets/6ff03009-ca7f-44fe-b207-18a98e862cc3,"Conocimiento de la diversidad y distribución actual del maíz nativo y sus parientes silvestres en México, segunda etapa 2008-2009",OUT,,,
8e5c6e53-4bb7-4540-b287-df79b94681c1,https://www.idigbio.org/portal/recordsets/8e5c6e53-4bb7-4540-b287-df79b94681c1,Actualización de las bases de datos de las colecciones de plantas vasculares y macromicetos del herbario de la UJAT,OUT,,,
3f428108-a28d-435e-a1ef-de7ac1853087,https://www.idigbio.org/portal/recordsets/3f428108-a28d-435e-a1ef-de7ac1853087,Actualización de la información sobre los maíces criollos de Oaxaca,OUT,,,
341611f4-8b65-4655-b244-9be91a1109cd,https://www.idigbio.org/portal/recordsets/341611f4-8b65-4655-b244-9be91a1109cd,Georgia Southwestern State University Herbarium,IN,,,
0272afc1-36ee-4899-8c28-dde9d8a211d9,https://www.idigbio.org/portal/recordsets/0272afc1-36ee-4899-8c28-dde9d8a211d9,University of Massachusetts - Amherst,IN,,,
ee345eb5-ddeb-4afc-b8de-af6b873519ae,https://www.idigbio.org/portal/recordsets/ee345eb5-ddeb-4afc-b8de-af6b873519ae,Flora genérica de las gramíneas del estado de Tlaxcala,OUT,,,
7e43ea77-d2e5-4bdc-a4f7-a4792866f53f,https://www.idigbio.org/portal/recordsets/7e43ea77-d2e5-4bdc-a4f7-a4792866f53f,Arizona Western College Herbarium,IN,,,
f1a78c0f-449c-45fa-9472-0b92cc2a58da,https://www.idigbio.org/portal/recordsets/f1a78c0f-449c-45fa-9472-0b92cc2a58da,"Bryophyte Collection, University of Washington Herbarium",IN,,,
f00b6a32-5337-406b-a850-17f5d78470ad,https://www.idigbio.org/portal/recordsets/f00b6a32-5337-406b-a850-17f5d78470ad,Field Museum of Natural History (Botany) Pteridophyte Collection,IN,,,
12018be6-3795-43a3-a073-a2b9d60c0af3,https://www.idigbio.org/portal/recordsets/12018be6-3795-43a3-a073-a2b9d60c0af3,Rocky Mountain Biological Laboratory,IN,,,
7583a361-cd91-4d25-9bbe-d6760020c298,https://www.idigbio.org/portal/recordsets/7583a361-cd91-4d25-9bbe-d6760020c298,"Actualización de la base de datos de Cactáceas del Valle de Tehuacán – Cuicatlán (Puebla, Oaxaca)",OUT,,,
a2beb85e-f2b8-4366-8b3b-e5c5cc117aaf,https://www.idigbio.org/portal/recordsets/a2beb85e-f2b8-4366-8b3b-e5c5cc117aaf,MUGM Miami University Invertebrate Paleontology Collection,IN,,,
08524f6f-f3f9-4cad-9835-3fe3407ce026,https://www.idigbio.org/portal/recordsets/08524f6f-f3f9-4cad-9835-3fe3407ce026,Collection botanique Letendre (abbé) (BOUM),OUT,,,
85e930bf-6e90-4700-85d1-4c3330efbafb,https://www.idigbio.org/portal/recordsets/85e930bf-6e90-4700-85d1-4c3330efbafb,Arkansas Tech University Herbarium,IN,,,
4c51ed21-26d8-4b3c-bc5d-e49bbee4fa6d,https://www.idigbio.org/portal/recordsets/4c51ed21-26d8-4b3c-bc5d-e49bbee4fa6d,New Brunswick Museum,OUT,,,
677f57a9-9a0d-4e69-8622-96aa1e6392c2,https://www.idigbio.org/portal/recordsets/677f57a9-9a0d-4e69-8622-96aa1e6392c2,Bridgewater College Herbarium,IN,,,
bdaa6842-3055-465e-82f6-da577e987cde,https://www.idigbio.org/portal/recordsets/bdaa6842-3055-465e-82f6-da577e987cde,VMNH SVDM Paleobotany,IN,,,
f630e3ea-697f-404a-8683-b86712c26c43,https://www.idigbio.org/portal/recordsets/f630e3ea-697f-404a-8683-b86712c26c43,Southern Illinois University Herbarium,IN,,,
82672123-feef-4b1c-9ee3-9a681204ae76,https://www.idigbio.org/portal/recordsets/82672123-feef-4b1c-9ee3-9a681204ae76,HUCS - Herbário da Universidade de Caxias do Sul,OUT,,,
ee9d38ef-c1db-44de-b8f2-62acb7049370,https://www.idigbio.org/portal/recordsets/ee9d38ef-c1db-44de-b8f2-62acb7049370,Bell Museum fungi,IN,,,
ef2cbc53-5a0d-414c-92a4-7951e5d7d7c6,https://www.idigbio.org/portal/recordsets/ef2cbc53-5a0d-414c-92a4-7951e5d7d7c6,"Macroalgas marinas de la Región de Zihuatanejo, Gro.",OUT,,,
1b6bb28e-e443-4cd3-910a-c6c43849c2cd,https://www.idigbio.org/portal/recordsets/1b6bb28e-e443-4cd3-910a-c6c43849c2cd,Morphbank Small Datasets,IN,,,
37d4d085-d8be-4826-9bc4-c6a36557fa70,https://www.idigbio.org/portal/recordsets/37d4d085-d8be-4826-9bc4-c6a36557fa70,Oregon State University Herbarium,IN,,,
db6c3db9-1e6d-4def-af29-33aa0339bfa9,https://www.idigbio.org/portal/recordsets/db6c3db9-1e6d-4def-af29-33aa0339bfa9,Carnegie Museum of Natural History Herbarium,IN,,,
70abba3e-5f2a-4276-87f3-261706e24453,https://www.idigbio.org/portal/recordsets/70abba3e-5f2a-4276-87f3-261706e24453,BRIT Philecology Herbarium,IN,,,
5277e72c-9e53-4c98-85f1-ee413bc473cd,https://www.idigbio.org/portal/recordsets/5277e72c-9e53-4c98-85f1-ee413bc473cd,Navajo Nation Herbarium,IN,,,
0fb6618f-f8d6-4361-8b2d-0923d4aa3c09,https://www.idigbio.org/portal/recordsets/0fb6618f-f8d6-4361-8b2d-0923d4aa3c09,Coconino National Forest Herbarium,IN,,,
02fceae6-c71c-4db9-8b2f-e235ced6624a,https://www.idigbio.org/portal/recordsets/02fceae6-c71c-4db9-8b2f-e235ced6624a,"University of California Berkeley, University Herbarium",IN,,,
ac3660d8-492b-49d0-8652-c4f7100648b0,https://www.idigbio.org/portal/recordsets/ac3660d8-492b-49d0-8652-c4f7100648b0,"Distribución, estructura poblacional y variación genética de algunas especies de pinos en peligro de extinción en México",OUT,,,
8783e947-93cf-4b60-b387-d10642b0eee0,https://www.idigbio.org/portal/recordsets/8783e947-93cf-4b60-b387-d10642b0eee0,Mote Marine Lab,IN,,,
de67ccab-7d04-43b9-8083-81e45f628505,https://www.idigbio.org/portal/recordsets/de67ccab-7d04-43b9-8083-81e45f628505,"University of North Carolina, Asheville",IN,,,
aac5fd7f-8043-4aa8-811f-e50de70d96f3,https://www.idigbio.org/portal/recordsets/aac5fd7f-8043-4aa8-811f-e50de70d96f3,University of South Carolina Upstate Herbarium,IN,,,
e1e0f2cc-a50c-40d4-9031-c2d90a826247,https://www.idigbio.org/portal/recordsets/e1e0f2cc-a50c-40d4-9031-c2d90a826247,The crustaceans collection (IU) of the Muséum national d'Histoire naturelle (MNHN - Paris),OUT,,,
1549b662-ec36-436a-8593-76f7642ec9e4,https://www.idigbio.org/portal/recordsets/1549b662-ec36-436a-8593-76f7642ec9e4,Dale A. Zimmerman Herbarium at Western New Mexico University,IN,,,
350ed733-b782-4195-a5dd-e61e5c82d837,https://www.idigbio.org/portal/recordsets/350ed733-b782-4195-a5dd-e61e5c82d837,Southwestern Research Station,IN,,,
667c2736-bcd3-4a6a-abf4-db5d2dc815c4,https://www.idigbio.org/portal/recordsets/667c2736-bcd3-4a6a-abf4-db5d2dc815c4,Condon Fossil Collection,IN,,,
910eadc8-8131-428c-b28a-91d0e2890f1d,https://www.idigbio.org/portal/recordsets/910eadc8-8131-428c-b28a-91d0e2890f1d,"Delaware State University, Claude E. Phillips Herbarium",IN,,,
e701ecce-f9ab-445f-afcb-24f279efbc9c,https://www.idigbio.org/portal/recordsets/e701ecce-f9ab-445f-afcb-24f279efbc9c,"Vascular Plant Collection, Eastern Washington University Herbarium",IN,,,
384a1909-f66c-4551-9b26-ea985cd9ccd8,https://www.idigbio.org/portal/recordsets/384a1909-f66c-4551-9b26-ea985cd9ccd8,Utah State University Eastern,IN,,,
3a0d8092-c577-4775-a586-1542574edc53,https://www.idigbio.org/portal/recordsets/3a0d8092-c577-4775-a586-1542574edc53,University of Mary Washington Herbarium,IN,,,
011a5f7c-663d-4fed-b11e-58b3b6610005,https://www.idigbio.org/portal/recordsets/011a5f7c-663d-4fed-b11e-58b3b6610005,"Bryophyte herbarium, Tromsø Museum",OUT,,,
5835f642-2560-4e3e-9c25-741a12cc3fe8,https://www.idigbio.org/portal/recordsets/5835f642-2560-4e3e-9c25-741a12cc3fe8,Kathryn Kalmbach Herbarium,IN,,,
8445ab25-ff89-44b0-90f8-bf0790f50afc,https://www.idigbio.org/portal/recordsets/8445ab25-ff89-44b0-90f8-bf0790f50afc,University of Alaska Museum of the North Herbarium,IN,,,
b33e9dc3-8e86-40ab-a0bd-d11d817ea370,https://www.idigbio.org/portal/recordsets/b33e9dc3-8e86-40ab-a0bd-d11d817ea370,Manual para la identificación de lianas en el campo,OUT,,,
23655eb9-7798-4865-9a92-1dbbc609511d,https://www.idigbio.org/portal/recordsets/23655eb9-7798-4865-9a92-1dbbc609511d,"Computarización del Herbario ENCB. Fase II. Base de datos de los ejemplares de la familia Burseraceae y Nyctaginaceae y base de datos digitalizada de los ejemplares tipo de plantas vasculares del Herbario de la Escuela Nacional de Ciencias Biológicas, IPN",OUT,,,
dcc8c1ac-38c7-4ada-a389-f4aceeacb531,https://www.idigbio.org/portal/recordsets/dcc8c1ac-38c7-4ada-a389-f4aceeacb531,Actualización de la base de datos del Herbario de la Universidad de Sonora (USON),OUT,,,
d5c32031-231f-4213-b0f1-2dc4bbf711a0,https://www.idigbio.org/portal/recordsets/d5c32031-231f-4213-b0f1-2dc4bbf711a0,"Vascular Plant Collection, Bureau of Land Management, Vale District Office Herbarium",IN,,,
aa53dc91-0cf2-4714-a6e0-f00f9139dcd8,https://www.idigbio.org/portal/recordsets/aa53dc91-0cf2-4714-a6e0-f00f9139dcd8,Southwestern Regional Forest Service Herbarium,IN,,,
c7ae0ade-c23e-4fe6-a3d4-79bd973374c2,https://www.idigbio.org/portal/recordsets/c7ae0ade-c23e-4fe6-a3d4-79bd973374c2,Tarleton State University Herbarium,IN,,,
0f65c2e4-fc98-4a2c-bfbe-24de6ab1feb6,https://www.idigbio.org/portal/recordsets/0f65c2e4-fc98-4a2c-bfbe-24de6ab1feb6,Computarización de las colectas del estado de Morelos depositadas en el Herbario HUMO de la Universidad Autónoma del Estado de Morelos,OUT,,,
4ecc6eb6-5f2f-4b00-8d26-a58bfa0e7f02,https://www.idigbio.org/portal/recordsets/4ecc6eb6-5f2f-4b00-8d26-a58bfa0e7f02,"Estudio de la diversidad florística en la región de la Chinantla, Sierra Norte de Oaxaca",OUT,,,
151075fa-f464-4d76-9064-b24aa945b30f,https://www.idigbio.org/portal/recordsets/151075fa-f464-4d76-9064-b24aa945b30f,"Estudio florístico, ecológico y etnobotánico, en el área natural protegida ""Tenancingo-Malinalco-Zumpahuacan"", Estado de México",OUT,,,
1a44dfa0-6a54-4584-8c57-d98669d7f033,https://www.idigbio.org/portal/recordsets/1a44dfa0-6a54-4584-8c57-d98669d7f033,Naturalis Biodiversity Center (NL) - Cainozoic Mollusca,OUT,,,
ef967959-19e5-4e21-8821-89f822d3303b,https://www.idigbio.org/portal/recordsets/ef967959-19e5-4e21-8821-89f822d3303b,"Inventario florístico de la Sierra de Huautla, Morelos",OUT,,,
26f7cbde-fbcb-4500-80a9-a99daa0ead9d,https://www.idigbio.org/portal/recordsets/26f7cbde-fbcb-4500-80a9-a99daa0ead9d,CAS Botany (BOT),IN,,,
333ac26a-30bc-4e0c-a6ef-c57a40f6bd99,https://www.idigbio.org/portal/recordsets/333ac26a-30bc-4e0c-a6ef-c57a40f6bd99,University of North Carolina at Chapel Hill Herbarium,IN,,,
c96ca51c-908e-41cc-ae10-ac1fb72ca3d9,https://www.idigbio.org/portal/recordsets/c96ca51c-908e-41cc-ae10-ac1fb72ca3d9,BRFC Black Rock Forest Consortium Herbarium,IN,,,
347579f4-d44a-4c8e-a578-09c2a8132573,https://www.idigbio.org/portal/recordsets/347579f4-d44a-4c8e-a578-09c2a8132573,Brown University,IN,,,
58785b12-2f79-451b-a5c1-8d23f3f65733,https://www.idigbio.org/portal/recordsets/58785b12-2f79-451b-a5c1-8d23f3f65733,PACA-Fungi - Herbarium Anchieta - Fungi Rickiani,OUT,,,
c57817e7-034c-4796-ac47-2bc2191713b3,https://www.idigbio.org/portal/recordsets/c57817e7-034c-4796-ac47-2bc2191713b3,SPSF - Herbário Dom Bento José Pickel,OUT,,,
bf9066a2-2c5f-4cf2-821a-1a68b4df5b1b,https://www.idigbio.org/portal/recordsets/bf9066a2-2c5f-4cf2-821a-1a68b4df5b1b,"Vascular Plant Collection, Portland State University Herbarium",IN,,,
ecd540e2-b2b5-452f-b5e8-d54aac884f49,https://www.idigbio.org/portal/recordsets/ecd540e2-b2b5-452f-b5e8-d54aac884f49,"Inventario de la vegetación acuática vascular de la reserva de la biosfera Pantanos de Centla, Tabasco",OUT,,,
fd66cee6-5310-4201-9949-0ea04a05b72b,https://www.idigbio.org/portal/recordsets/fd66cee6-5310-4201-9949-0ea04a05b72b,HRCB - Herbário Rioclarense,OUT,,,
cd7b335e-6f5c-4259-ba45-5e334a719464,https://www.idigbio.org/portal/recordsets/cd7b335e-6f5c-4259-ba45-5e334a719464,Towson University,IN,,,
c1e2b821-96a2-422f-a1fe-7a53aaa2e9bf,https://www.idigbio.org/portal/recordsets/c1e2b821-96a2-422f-a1fe-7a53aaa2e9bf,Putnam Museum and Science Center,IN,,,
a6743a43-b86a-4265-9521-fad3a24461a6,https://www.idigbio.org/portal/recordsets/a6743a43-b86a-4265-9521-fad3a24461a6,University of Nebraska at Omaha Herbarium,IN,,,
9e5aede6-bee5-4a3d-a255-513771b20035,https://www.idigbio.org/portal/recordsets/9e5aede6-bee5-4a3d-a255-513771b20035,"University of Wisconsin-Madison, Wisconsin State Herbarium",IN,,,
0dab1fc7-ca99-456b-9985-76edbac003e0,https://www.idigbio.org/portal/recordsets/0dab1fc7-ca99-456b-9985-76edbac003e0,Indiana University Herbarium (Deam Herbarium),IN,,,
8680bd09-df85-41cc-861e-dd33b6d04873,https://www.idigbio.org/portal/recordsets/8680bd09-df85-41cc-861e-dd33b6d04873,SJRP-Pteridophyta - Herbário de Pteridophyta de São José do Rio Preto,OUT,,,
826420a8-3d4a-4cee-901c-f0f2ee9e00b4,https://www.idigbio.org/portal/recordsets/826420a8-3d4a-4cee-901c-f0f2ee9e00b4,PEUFR - Herbário Professor Vasconcelos Sobrinho,OUT,,,
5a9ae910-9e4b-488b-af8e-88074fabc3a4,https://www.idigbio.org/portal/recordsets/5a9ae910-9e4b-488b-af8e-88074fabc3a4,"Charles B. Graves Herbarium, Connecticut College",IN,,,
0c15e83e-79ee-4ee3-86e3-e5f98a51dc11,https://www.idigbio.org/portal/recordsets/0c15e83e-79ee-4ee3-86e3-e5f98a51dc11,"Utah State University, Intermountain Herbarium",IN,,,
a748a0fe-a6ae-4ce7-b88f-4e4ec1dc080c,https://www.idigbio.org/portal/recordsets/a748a0fe-a6ae-4ce7-b88f-4e4ec1dc080c,Milwaukee Public Museum,IN,,,
ea4794f2-b034-464a-b178-e895d97bb15a,https://www.idigbio.org/portal/recordsets/ea4794f2-b034-464a-b178-e895d97bb15a,ISE - Herbário ISE,OUT,,,
5082e6c8-8f5b-4bf6-a930-e3e6de7bf6fb,https://www.idigbio.org/portal/recordsets/5082e6c8-8f5b-4bf6-a930-e3e6de7bf6fb,LACM Invertebrate Paleontology,IN,,,
fe04dab1-5a3d-4c28-a450-012658e982d8,https://www.idigbio.org/portal/recordsets/fe04dab1-5a3d-4c28-a450-012658e982d8,Archbold Biological Station,IN,,,
9ea3f46b-f7b9-4b2e-8d4e-a052fbe69de9,https://www.idigbio.org/portal/recordsets/9ea3f46b-f7b9-4b2e-8d4e-a052fbe69de9,Depuración de la colección y base de datos del Herbario CICY. Fase IV,OUT,,,
6e922c92-b37d-4c46-8982-19d945ff8fd1,https://www.idigbio.org/portal/recordsets/6e922c92-b37d-4c46-8982-19d945ff8fd1,Grand Valley State University,IN,,,
69d150df-eba4-4ab3-9156-71cb0db41830,https://www.idigbio.org/portal/recordsets/69d150df-eba4-4ab3-9156-71cb0db41830,University of North Carolina Pembroke Herbarium,IN,,,
55e724a4-336a-4315-99e7-01bf0c94f222,https://www.idigbio.org/portal/recordsets/55e724a4-336a-4315-99e7-01bf0c94f222,"Rutgers University, Chrysler Herbarium - Macroalgae Collection",IN,,,
b803d3a7-34b4-447b-b239-2988a83181e7,https://www.idigbio.org/portal/recordsets/b803d3a7-34b4-447b-b239-2988a83181e7,R-Bryophyta - Herbário do Museu Nacional - Bryophyta,OUT,,,
ca8f64d0-40d2-452a-b1b8-713a3861fe69,https://www.idigbio.org/portal/recordsets/ca8f64d0-40d2-452a-b1b8-713a3861fe69,Base de datos del Herbario de la Unidad Académica de Agronomía de la Universidad Autónoma de Zacatecas,OUT,,,
688b7731-d818-4063-b29d-666bd0024b8b,https://www.idigbio.org/portal/recordsets/688b7731-d818-4063-b29d-666bd0024b8b,Inventarios florísticos en Baja California Sur (II): Vegetación costera,OUT,,,
818674f5-af4c-43f0-82f1-69e66444e2e3,https://www.idigbio.org/portal/recordsets/818674f5-af4c-43f0-82f1-69e66444e2e3,Conocimiento de la diversidad y distribución actual del maíz nativo en Nuevo León,OUT,,,
bd61c458-b865-4b05-9f1f-735c49066e55,https://www.idigbio.org/portal/recordsets/bd61c458-b865-4b05-9f1f-735c49066e55,CAS Invertebrate Zoology (IZ),IN,,,
bdf65f9c-a730-4083-bd8d-a2def3037637,https://www.idigbio.org/portal/recordsets/bdf65f9c-a730-4083-bd8d-a2def3037637,University of Tennessee Lichen Herbarium,IN,,,
253f90be-3b94-469c-820c-cb727b85bdd4,https://www.idigbio.org/portal/recordsets/253f90be-3b94-469c-820c-cb727b85bdd4,BHCB - Herbário da Universidade Federal de Minas Gerais,OUT,,,
dd783e7e-36d8-4fcd-b7fe-9a481d785560,https://www.idigbio.org/portal/recordsets/dd783e7e-36d8-4fcd-b7fe-9a481d785560,"Mycology herbarium TRH, NTNU University Museum",OUT,,,
b4cce5b5-6450-443c-8988-a279b9cefaab,https://www.idigbio.org/portal/recordsets/b4cce5b5-6450-443c-8988-a279b9cefaab,UFG - Herbário da Universidade Federal de Goiás,OUT,,,
c892f8d1-108c-44f7-9458-0abb96633976,https://www.idigbio.org/portal/recordsets/c892f8d1-108c-44f7-9458-0abb96633976,HUEG - Herbário da Universidade Estadual de Goiás,OUT,,,
1701a75c-5a57-48c3-84c2-234a53f4c3e2,https://www.idigbio.org/portal/recordsets/1701a75c-5a57-48c3-84c2-234a53f4c3e2,"University of Cincinnati, Margaret H. Fulford Herbarium",IN,,,
5ddcbd44-1802-46b0-bae5-11126409c03d,https://www.idigbio.org/portal/recordsets/5ddcbd44-1802-46b0-bae5-11126409c03d,University of Alabama,IN,,,
5aef068f-efd3-4851-a623-f542e97350cd,https://www.idigbio.org/portal/recordsets/5aef068f-efd3-4851-a623-f542e97350cd,Australian Museum provider for OZCAM,OUT,,,
