datasetKey,name,created,modified
71e82020-f762-11e1-a439-00145eb45e9a,Tissues Specimens,2009-10-27T10:58:55.000+0000,2020-10-05T15:05:42.464+0000
2aa02cf8-c402-412c-9ad1-585e1e185bef,Angelo State Natural History Collections (ASNHC) Mammal specimens (Arctos),2020-07-03T17:05:51.109+0000,2020-09-10T18:42:50.099+0000
7eae038e-7a8e-492e-a4dc-43238cce7c52,Auburn University Museum of Natural History Mollusks,2019-11-05T17:37:29.665+0000,2019-11-05T17:38:31.851+0000
4f2d0b57-2862-4f0b-94c7-d78cc3c58a1d,CHAS Herpetology,2015-11-05T16:23:28.325+0000,2017-05-31T18:42:18.557+0000
43e0bba3-9edb-4b00-b490-84924e55a222,Field Museum of Natural History (Zoology) Bird Egg Collection,2015-03-05T16:37:56.179+0000,2019-07-22T17:59:13.562+0000
474cd7e1-7620-454f-828c-24907a15d6a7,NCSM Ornithology Collection,2014-06-24T18:47:42.893+0000,2017-05-31T18:43:21.114+0000
52da118d-e74e-420a-9b6b-1a6d7bc3028d,UMNH Birds Collection (Arctos),2017-09-26T17:11:32.163+0000,2020-09-30T22:27:34.015+0000
53e9eca5-6831-4a43-a109-130feecfcd9c,Cleveland Museum of Natural History Invertebrate Paleontology Collection,2017-04-27T19:39:55.864+0000,2018-03-02T17:45:21.851+0000
04169fce-7d4f-41f7-9dff-245960f5b59e,SUI Vertebrate Collection,2016-06-14T16:13:51.431+0000,2020-07-02T21:07:16.412+0000
a4f29a62-d170-4775-b29a-09deaf138ee4,"Denver Botanic Gardens, Sam Mitchel Herbarium of Fungi",2019-05-23T18:45:35.935+0000,2020-06-05T16:03:39.511+0000
1984c441-b52a-4ced-ba2f-9a2c4fa1898b,Central Michigan University,2019-01-05T21:00:01.777+0000,2019-01-05T21:01:06.332+0000
5f3463d2-51b6-4a8a-b252-9bab4388934e,DMNS Mammal Collection (Arctos),2013-04-30T16:02:24.000+0000,2020-09-07T21:03:07.536+0000
80ebe7f9-00ee-4fe3-80f6-303729cf5bac,UAM Invertebrate Collection (Arctos),2013-04-13T02:08:14.000+0000,2020-10-01T00:44:43.148+0000
49e223ed-ab24-478f-b5e8-4a15af5a8f6c,CSLA - Cal State LA Herbarium,2019-08-23T14:09:14.313+0000,2020-09-01T14:44:45.428+0000
ebf061ab-5f8a-4958-ad37-0f55e2a953e7,Bell Museum mollusks,2019-06-17T15:15:38.483+0000,2020-09-15T04:46:57.703+0000
72c4d3c6-5b8d-49f5-bfbe-febd53849588,Prairie Fen Biodiversity Project,2019-01-16T01:50:37.520+0000,2019-01-16T01:51:42.568+0000
807747cb-d128-4029-af64-9f4ba53c4285,LSUMZ Herp Tissues,2016-03-14T23:37:11.319+0000,2017-05-31T18:42:28.435+0000
8411c274-49e8-4871-8ddd-9244ab7ae5d2,Mammal specimens,2013-02-08T11:00:10.000+0000,2016-08-18T12:32:37.996+0000
99cac79f-b9bf-42e5-88bd-68c30a595437,TPWD HARC Texas Coastal Fisheries Lower Laguna Madre Trawl,2016-06-15T21:24:48.309+0000,2020-06-16T21:21:29.071+0000
b8ed9b7c-5b73-4e6d-a6e1-b0911a09f947,Oregon State Ichthyology Collection,2013-07-03T00:03:32.000+0000,2017-09-05T21:31:39.652+0000
4bc6e742-69ea-4ed5-a6e5-21f674d9f884,Bell Museum mammals,2019-06-17T15:16:35.051+0000,2020-09-15T04:46:57.149+0000
51b92d4e-556f-4a05-bc5c-bfe982ee1156,UCBG TAPIR Provider,2010-11-03T10:04:46.000+0000,2016-08-18T12:32:37.996+0000
37eeb5de-fec3-404a-ba4f-62218ac6c860,LACM Rancho La Brea,2020-05-13T16:13:18.454+0000,2020-05-13T16:14:20.827+0000
38df3ef2-72ea-4341-aad1-c67ac7c9f8b3,"University of Vermont, Pringle Herbarium, North American bryophytes",2020-03-03T16:31:21.932+0000,2020-03-03T16:31:43.107+0000
8a1073ce-54a4-4712-89a6-e14d82836d9e,LSUMZ (LSU MNS) Fishes Collection,2015-09-15T18:59:18.536+0000,2019-10-11T14:36:35.763+0000
88d8974c-f762-11e1-a439-00145eb45e9a,UCM Mammal Collection (Arctos),2008-02-12T19:53:53.000+0000,2020-10-01T16:48:54.288+0000
e6137ccd-15b7-47ca-bb81-91dc3003a9b0,K-State Museum of Entomological and Prairie Arthropod Research,2019-04-16T14:19:25.419+0000,2020-07-03T03:27:51.255+0000
9e82c117-54f1-4750-a029-2dacc9ef5158,TPWD HARC Texas Coastal Fisheries Upper Laguna Madre Gill Net,2016-05-23T22:37:02.897+0000,2020-06-16T21:21:22.064+0000
0d4af118-b79e-40c7-9cc6-142c5027cb16,LSUM Bernard Lowy Mycological Herbarium at Louisiana State University - Fungi,2016-05-30T18:39:54.312+0000,2018-06-21T20:39:00.126+0000
96c383a8-f762-11e1-a439-00145eb45e9a,UAZ Bird Collection,2009-06-29T15:30:43.000+0000,2017-05-31T18:41:45.882+0000
bb2089d6-6c7c-4fa0-9509-f5e46244b0a6,University of New Hamsphire Collection of Insects and other Arthropods,2019-03-20T14:47:38.484+0000,2019-03-20T14:51:04.395+0000
b6d66b0c-d2eb-44b5-be52-62171411c5ad,Black Hills State University Herbarium,2019-12-13T15:56:29.861+0000,2020-09-18T21:17:20.647+0000
31b346f9-1a91-4688-af40-5a50a261c572,Duke University Herbarium Algae Collection,2019-03-26T14:41:54.485+0000,2019-10-15T18:13:35.234+0000
ea9f5b0b-ad97-45ea-935a-ba2784c80cbb,NCSM Mammals Collection,2014-04-28T17:55:01.587+0000,2017-05-31T18:42:52.132+0000
111105f7-661d-416e-bb9d-9e291d5fdb1f,EPA - National Lakes Assessment - Zooplankton - 2007,2020-05-21T14:02:16.705+0000,2020-05-21T14:03:19.718+0000
7d9be62e-5c69-4537-8559-a851e16118f0,"Appalachian State University, I. W. Carpenter, Jr. Herbarium",2018-05-10T17:52:18.311+0000,2020-04-03T21:04:59.734+0000
6ec3c7f5-6233-48f6-b36a-06b867edbadd,CAS Entomology Type (TYPE),2019-05-07T19:05:17.590+0000,2020-09-29T23:04:58.106+0000
968dfa3e-3614-4bab-a3b5-e9209bdd6078,Ocean Genome Legacy Collection,2019-09-06T17:32:46.578+0000,2020-06-16T21:20:59.837+0000
3dedd874-1c74-487c-9fb3-48dcaf922bab,"SFV - California State University, Northridge",2020-03-10T18:54:52.920+0000,2020-09-01T16:05:14.904+0000
544ae945-0a4f-43de-9387-cff775273c77,Bell Museum amphibians and reptiles,2019-06-17T15:17:58.712+0000,2020-09-15T04:46:56.521+0000
f1a4ce9a-97cd-4d35-bf5e-561f2f1c6d91,Xerces Society - Bumble Bee Watch,2018-05-21T21:30:10.498+0000,2020-01-06T22:01:09.286+0000
b382b4aa-a63a-4110-8b5e-c45c1340911f,University of Wyoming Dillon Lab Insect Collection,2017-04-25T10:56:36.147+0000,2020-07-03T11:51:27.377+0000
1060a696-f6a2-4341-92ef-47a63babbea1,"SJSU - Carl W. Sharsmith Herbarium, San Jose State University",2019-11-14T16:29:47.057+0000,2020-09-08T15:23:45.862+0000
8cb7c449-ba11-4464-865e-8029b8d772e8,Carabid Collection (Pinned Vouchers),2020-01-24T23:14:18.718+0000,2020-10-03T07:07:45.114+0000
b2d55172-8980-4195-9632-a186edb27d5a,"LOB - California State University, Long Beach Herbarium",2019-09-12T20:32:22.977+0000,2020-09-01T14:59:50.212+0000
16965647-4120-4e0b-aa57-1eeaf028606e,CHAS Ornithology (Arctos),2015-11-05T16:22:45.509+0000,2020-09-30T22:37:31.984+0000
854f602e-f762-11e1-a439-00145eb45e9a,"Vertebrate Zoology Division - Mammalogy, Yale Peabody Museum",2007-04-03T12:40:17.000+0000,2020-09-28T17:27:56.736+0000
96e13e19-b9d6-46b4-bb28-5f18bcfb10d0,CMNH Mammals,2020-08-17T16:24:17.091+0000,2020-08-17T16:25:19.279+0000
596bde6d-0df5-46cb-8eef-92dc3f169ceb,Invertebrate Bycatch Collection (Archive Pooling),2020-02-26T16:44:01.885+0000,2020-10-02T00:55:06.679+0000
1050a336-b87a-44b1-b0ec-6fe5fcb3d298,CCBER Herpetology Collection,2013-12-05T18:47:06.767+0000,2017-05-31T18:41:54.421+0000
038b6cf8-4c53-4bf3-961e-9fe6c57b813e,CHAS Malacology Collection (Arctos),2017-11-01T20:24:29.665+0000,2020-09-30T22:56:30.469+0000
84e823d2-f762-11e1-a439-00145eb45e9a,FHSM Herps Collection,2007-04-03T12:40:17.000+0000,2017-05-31T18:42:37.351+0000
91025c69-111a-45c0-8440-59cb9efbdff7,Angelo State Natural History Collections (ASNHC) Amphibian and reptile specimens (Arctos),2020-07-03T17:10:36.775+0000,2020-09-10T18:43:50.868+0000
44ae3412-2854-4021-8ac4-8e898ba656be,FSC - Fresno State Herbarium,2019-07-03T21:13:15.125+0000,2020-09-01T14:50:29.778+0000
7a0fb075-53c5-470b-a1c9-579bb3147ddf,"UCSC - Kenneth S. Norris Center for Natural History, University of California Santa Cruz, Herbarium",2019-11-26T20:47:57.783+0000,2020-09-01T16:07:50.270+0000
9ce52ff6-01b6-44a2-b617-9bc2ee8e8cd1,MVZ Egg and Nest Collection (Arctos),2013-04-13T01:14:09.000+0000,2020-09-30T23:15:22.501+0000
14aff274-bf79-4a74-86ce-fb8b115adbf3,Arizona State University Charles W. O'Brien Collection,2017-04-12T19:42:50.118+0000,2020-08-10T18:07:35.468+0000
cc7cd3f8-1ff5-4273-ad34-f89351392925,TPWD HARC Texas Coastal Fisheries Upper Laguna Madre Trawl,2016-06-15T21:18:47.078+0000,2020-06-16T21:21:15.373+0000
835ff8be-ea5c-45e4-b3f3-126852ac56fe,NYSM Mammals,2011-07-29T17:53:57.000+0000,2017-05-31T18:41:55.633+0000
c784ba5b-491f-4d1d-8a44-0dc457889087,Fort Hays State University Sternberg Museum of Natural History - Vertebrate,2019-05-06T19:47:29.618+0000,2020-09-11T14:44:32.148+0000
5345b34d-82a4-44b7-9d82-5109df1ca243,NYSM Birds,2014-04-07T16:10:23.952+0000,2017-05-31T18:42:00.848+0000
fc53a503-d180-4a63-b8a2-868d56da5420,UTEP Invertebrates (Arctos),2017-09-16T02:51:18.324+0000,2020-09-30T23:40:53.535+0000
b902eee0-ecf4-4269-8af0-0e67d753b89a,TPWD HARC Texas Coastal Fisheries Sabine Lake Bay Trawl,2016-06-15T22:08:00.511+0000,2020-06-16T21:20:50.380+0000
f387a2f0-6f4f-47ec-82dd-9cc24914dd53,Montana State University - Billings,2019-05-28T18:08:14.695+0000,2019-05-28T18:09:18.207+0000
af49d8bc-959c-418c-b39e-2b9ebb3830d9,Carabidae of Vermont and New Hampshire,2019-02-13T22:57:30.281+0000,2020-02-06T15:48:16.262+0000
0b33986b-9b62-451e-ba7a-9c2e777e5580,UConn Mammals,2016-04-14T15:39:44.396+0000,2020-02-12T17:28:12.370+0000
48fa6173-8db2-40a3-9ef3-90a1651a506d,Brown University Herbarium,2019-03-21T12:54:23.448+0000,2019-12-30T12:41:53.137+0000
96cdea48-b78a-4345-ae6d-b2c7c6e0278a,NCSM Non-molluscan Invertebrates Collection,2017-11-09T17:47:29.005+0000,2017-11-09T17:48:31.663+0000
bea28c6b-4282-4e0e-894d-7c65d050ffa9,NCSM Invertebrate Paleontology Collection,2014-06-24T18:46:57.219+0000,2019-10-03T18:29:26.028+0000
6cd25714-849f-4240-a762-ef33aa2e5db5,"Duke University, Herbarium Fungal Collection",2019-03-26T14:34:02.595+0000,2019-12-30T12:36:06.450+0000
d587c7e5-d442-437a-a6d7-d1a78ecf2300,Invasive Plant Atlas of the MidSouth (IPAMS),2020-07-30T18:00:55.783+0000,2020-07-31T18:40:08.162+0000
685a86cc-2cd8-4fd6-92b7-c3661dd43dad,AMNH Invertebrate Paleontology WIS-Cretaceous Research Collection,2019-03-12T21:21:13.764+0000,2019-06-28T22:11:04.034+0000
431b19b9-b5b4-4bcb-ae11-072899dd4c52,"California State University, Long Beach Mammals",2017-09-27T16:43:34.098+0000,2017-09-27T16:44:36.635+0000
07e9980a-a9f6-4a35-9df6-26371459e570,ISM Mammalogy Collection,2016-01-26T22:02:06.305+0000,2017-05-31T18:43:09.107+0000
89337996-f762-11e1-a439-00145eb45e9a,UCM Bird Collection (Arctos),2008-04-09T13:40:24.000+0000,2020-09-30T21:59:45.197+0000
2ffeb29f-0971-474c-895e-45e60da3b2a3,ISM Ornithology Collection,2016-01-26T22:00:30.926+0000,2017-05-31T18:43:01.364+0000
042051f6-e602-4281-8ac3-d683811f0631,Virginia Polytechnic Institute and State University Insect Collection,2019-04-18T12:53:13.518+0000,2020-07-03T03:27:47.380+0000
08502f36-77c5-4fca-aeda-3c306b5179f9,Bruce Bennett Herbarium (BABY),2017-10-02T19:07:01.280+0000,2020-03-09T19:07:26.953+0000
0108bdc9-3d7f-459a-a92e-a40c3ed07c93,University of Delaware Insect Research Collection,2017-03-24T20:54:13.215+0000,2020-06-12T09:26:17.463+0000
56caf05f-1364-4f24-85f6-0c82520c2792,KUBI Ichthyology Tissue Collection,2012-06-25T16:10:15.000+0000,2020-09-07T13:57:06.010+0000
e457257e-fa64-4d64-87b1-8876efacd00c,Carl W. & Marian E. Rettenmeyer Army Ant Guest Collection at the University of Connecticut,2019-07-31T14:38:26.603+0000,2020-09-30T14:38:51.494+0000
c4dec041-3704-4788-abd8-b4064d25442e,Clemson University Arthropod Collection,2018-11-28T13:17:07.771+0000,2020-03-31T21:33:25.413+0000
82ceb6ba-f762-11e1-a439-00145eb45e9a,Andes to Amazon Biodiversity Program,2007-04-03T12:40:17.000+0000,2016-08-18T12:32:51.884+0000
f46c93f2-123d-4dc3-a06e-b2faecfda2ce,TPWD HARC Texas Coastal Fisheries Sabine Lake Bag Seine,2016-06-15T22:32:19.808+0000,2020-06-16T21:20:51.379+0000
b6a04f9b-d449-43a2-9707-36260bdb25de,Kauai Invasive Species Committee - Pest Surveys - 2001-2011,2016-04-21T16:12:25.518+0000,2019-11-21T17:37:24.071+0000
2f46fe6f-b9fd-4dba-8ca2-2cb1368ceed8,UAM Fish Collection (Arctos),2013-04-13T02:00:45.000+0000,2020-09-30T23:08:06.702+0000
1435780a-33e0-478b-95b4-1d390ae0ec27,Paleobotany Specimens,2017-12-28T23:10:32.520+0000,2020-10-02T21:23:34.536+0000
20bc0626-ebd6-4949-bf04-b80d960a6961,"South Dakota State University, The Severin-McDaniel Insect Research Collection",2020-02-05T17:04:08.190+0000,2020-07-02T22:17:47.518+0000
e99c1b37-f7b7-4316-9749-fc9d4f3dfc0b,Big Island Invasive Species Committee - Pest Reports - 2005-2010,2015-09-10T16:46:07.302+0000,2019-11-21T17:37:20.624+0000
78122332-6315-41bd-914b-e9c1342d9093,UWBM Herpetology Collection (Arctos),2013-04-25T15:25:25.000+0000,2020-09-30T21:48:01.950+0000
29b43457-5ebc-465c-b275-21a03cb9f148,TPWD HARC Texas Coastal Fisheries Sabine Lake Gill Net,2016-06-16T17:17:34.235+0000,2020-06-16T21:21:09.546+0000
212a4207-f330-49e7-8c84-51dccf3f1a8b,VMNH Invertebrate Paleontology,2016-02-16T20:58:45.214+0000,2018-07-20T16:01:30.370+0000
f8e14cc1-cd02-4882-87f7-c5744714b962,AMNH Invertebrate Paleontology Collection,2015-12-10T17:51:01.590+0000,2018-05-03T15:15:17.328+0000
4655f1f3-60a5-4346-a343-84f5836a4585,Auburn University Museum of Natural History Invertebrates,2019-11-05T17:37:15.743+0000,2019-11-05T17:38:17.843+0000
9c007868-b667-4c07-9a1a-96b796066f64,HSU Wildlife Birds,2012-02-16T22:32:03.000+0000,2018-01-18T06:21:41.838+0000
cb0eb5bf-4759-4aa1-92b5-4143b0a64e15,"Kenai National Wildlife Refuge, Alaska (KNWR) Insect specimens (Arctos)",2019-12-09T19:44:29.394+0000,2020-10-01T01:00:21.134+0000
62f37aae-c69a-422f-ad23-32bd92454806,HSU Vertebrate Museum Mammals Collection,2017-01-05T19:54:27.483+0000,2017-06-13T15:37:33.228+0000
c053c6ad-e590-4c69-a141-5fd9c8ebbe3c,UTEP Mammals (Arctos),2016-10-20T19:03:02.041+0000,2020-10-01T16:01:57.220+0000
973879fb-3e36-49ca-ab09-01b87bea0deb,Mammal Collection (Fecal Samples),2020-05-20T00:15:43.846+0000,2020-10-02T00:55:20.362+0000
87dbda50-7d25-47e9-a7df-e4d4951fe9e6,Cnidaria,2020-01-30T19:50:30.298+0000,2020-03-12T17:24:46.592+0000
80570f04-9925-461c-b729-c4844e20e923,University of Tennessee Lichen Herbarium,2019-02-22T15:16:02.976+0000,2019-07-03T01:18:37.130+0000
f3af5cc9-4d39-4125-8739-2bbe5cf9d9cc,LSU Shirley C. Tucker Herbarium at Louisiana State University - Bryophytes,2016-05-30T18:39:37.355+0000,2018-06-21T20:41:07.130+0000
08dc18e5-e3c0-4f74-b49a-b8274aabe020,CSUC Vertebrate Collection,2015-02-26T18:14:43.409+0000,2017-05-31T18:42:31.940+0000
81a975b3-d86f-434e-ad9e-16bc43f68a36,CMC_herpetology_vouchers,2011-11-23T14:15:25.000+0000,2018-03-06T13:43:33.448+0000
1ebf1564-949e-49ca-9f8b-e11ef68238db,Perot Museum of Nature and Science,2013-05-01T19:02:14.000+0000,2017-05-31T18:42:05.344+0000
7e36d9b6-f762-11e1-a439-00145eb45e9a,Botanical Research Intitute of Texas,2011-04-07T10:19:13.000+0000,2016-08-18T12:32:37.996+0000
c50340a3-54f9-46fa-aecb-6197bcfa1b54,DMNS Egg Collection (Arctos),2014-11-19T17:23:41.962+0000,2020-09-07T21:05:59.384+0000
4ada1c77-3895-47d8-8dc9-9ce44e1df802,CCBER Ornithology Collection,2013-12-05T18:46:21.149+0000,2017-05-31T18:42:11.565+0000
a204e694-be91-47b9-9ddd-0f63784e9626,University of California Santa Barbara Algae Collection,2019-03-16T00:09:57.121+0000,2020-05-11T20:09:42.182+0000
8597c4c8-8433-4527-9dea-286c4b37fcb9,"Rutgers University, Chrysler Herbarium - Bryophyte Collection",2019-02-15T19:20:18.391+0000,2019-06-25T18:58:09.740+0000
78dcfcbd-03c4-4d47-8618-830aac6f2ee5,Ohio State University Tetrapod Division - Mammal Collection (OSUM),2013-12-18T16:48:22.012+0000,2018-10-25T13:30:53.972+0000
8855595b-a836-4557-b17b-794aadda747a,WNMU Mammal Collection (Arctos),2013-04-30T18:49:56.000+0000,2020-10-01T16:49:34.921+0000
72c42d42-030c-4b13-8815-281d3df11429,Mosquito Collection (Pinned Vouchers),2019-10-30T13:37:55.977+0000,2020-10-02T00:55:20.806+0000
6346de55-4767-4bc3-a855-1c9e819f3fe9,LSUMZ Mammal Tissues,2016-03-10T23:42:17.660+0000,2017-05-31T18:41:58.766+0000
3b64407b-12fd-406e-a996-4a87994fcfc9,"MacFadden Herbarium, California State University Fullerton",2020-02-07T23:42:29.006+0000,2020-09-01T15:00:08.995+0000
a4899898-3fb7-4474-85bf-be8975e6ba12,The Davidson College Entomology Collection,2018-11-06T15:49:42.707+0000,2020-07-03T05:52:14.452+0000
6da969ce-0833-4bb6-a4e6-5013a50eefef,Nonindigenous Aquatic Species (NAS) Database Non-freshwater Specimens,2016-06-17T22:20:12.099+0000,2020-06-16T21:21:23.532+0000
f36b26ac-97d1-40f6-a9a0-484defff98e7,UWYMV Mammal Collection (Arctos),2013-04-25T18:12:04.000+0000,2020-09-30T21:50:42.618+0000
65dfe059-f1c1-4ec9-9a05-d6877a1d2842,Southeastern Louisiana University Herpetology Collection,2017-08-07T19:40:09.399+0000,2017-08-15T14:11:25.459+0000
4e50e3a6-8d31-44bc-ad3d-de6311ad0943,NMMNH Mammal,2012-05-01T15:15:00.000+0000,2017-05-31T18:42:33.134+0000
c62f7574-d65a-4018-87a2-b96d6df5231b,UNR Herpetology,2012-06-08T18:52:50.000+0000,2017-05-31T18:41:41.942+0000
a958cf24-75e9-48f2-a70d-d14de797a48d,"Rutgers University, Chrysler Herbarium - Macroalgae Collection",2019-02-15T19:51:29.455+0000,2019-02-15T20:11:17.676+0000
29d54fb6-ed46-4a75-9697-55b73e63beed,UAFMC Fish,2011-06-10T14:38:07.000+0000,2017-05-31T18:42:39.739+0000
af0496b9-af24-4290-81e6-d25e90ffb9d1,USGS ASC - Copper River Delta - Birds - 1997-2005,2019-12-11T19:29:29.672+0000,2019-12-11T19:38:14.295+0000
cc09f619-bd73-4e5d-8e4d-95e994f87246,USGS South Florida Fish and Invertebrate Assessment Network Harvest,2016-06-15T21:22:47.158+0000,2020-06-16T21:20:58.846+0000
3144bbc8-9ebc-47fe-9f23-c575716eb357,SDSM Vertebrate Paleontology Collection,2016-03-23T15:00:53.249+0000,2019-08-27T17:27:19.136+0000
26b8da97-b067-4220-8335-7c267726ba41,Mammal Collection (Hair Samples),2020-05-20T00:15:27.365+0000,2020-10-02T00:55:18.138+0000
59728459-7b42-4942-8e38-00eb56f2331e,M. Andrew Johnston Research Collection,2016-09-06T17:36:49.698+0000,2020-08-10T21:43:47.490+0000
ce2eee4e-7f64-4042-a3af-9bcae68dfeda,Brown University,2019-03-21T15:06:56.707+0000,2019-05-03T15:18:34.218+0000
4837d6b0-19fe-4fe4-9ddf-b62dd17a060e,CHAS Mammalogy Collection (Arctos),2015-11-05T16:24:11.309+0000,2020-10-01T15:58:47.132+0000
f3ca3b02-8e8b-4909-9628-abbe50cd44f1,Mammal Collection (Ear Tissue),2020-05-20T00:16:03.876+0000,2020-10-02T00:55:15.213+0000
60447648-5bd7-4e29-a1c5-d2d981384ee5,"University of Vermont, Pringle Herbarium, North American lichens",2020-03-03T16:34:34.305+0000,2020-03-03T16:34:46.972+0000
054ebfc9-d81c-4182-8f65-cda33f4abc96,OSAC North American Pyraloidea -beta version,2019-04-10T19:00:45.327+0000,2020-02-25T22:51:13.574+0000
3d84f407-8a76-473a-b8c8-54a58d5f581b,Ohio State University Tetrapod Division - Amphibian Collection (OSUM),2013-12-18T16:43:21.588+0000,2018-10-25T13:29:21.166+0000
b48ad0d1-2fa0-49ba-b1ff-7ae594738658,USGS ASC - Yukon Kuskokwim River Delta - Birds - 1992-2002,2017-04-17T19:36:23.280+0000,2019-11-21T17:37:15.676+0000
873f843b-7c49-4f00-a842-9107f79213ca,"UAM Herbarium (ALA), Algae Collection (Arctos)",2016-06-10T02:51:55.923+0000,2020-09-30T23:44:05.192+0000
62ad511d-d298-4fd7-80e7-f5d5bd32299e,MVZ Bird Observations (Arctos),2013-04-13T01:35:42.000+0000,2020-10-01T00:02:04.971+0000
18cc26e0-a0b3-4ea5-865b-9159a5488624,San Diego State University - Terrestrial Arthropods Collection,2019-04-17T11:58:01.636+0000,2020-07-03T03:27:49.478+0000
7701aa4d-37e8-43f4-a8a7-6768ef027d34,University of Kentucky Insect Collection,2020-02-17T13:08:03.493+0000,2020-07-02T22:06:47.631+0000
0c7a975e-9f63-4a0f-b8ce-e37f8f70e777,Weber State University Herbarium,2019-12-03T14:29:35.081+0000,2020-08-24T19:52:51.403+0000
97ce9818-7028-42a0-9743-ccb5897dec1f,Denver Botanic Gardens Collection of Arthropods,2019-04-23T12:49:05.540+0000,2020-07-03T17:03:57.995+0000
2bf0ebd2-cf6a-412b-b3eb-81d07106c946,UAFMC Birds,2015-11-02T20:09:08.877+0000,2017-05-31T18:43:03.155+0000
865ba536-f762-11e1-a439-00145eb45e9a,Herpetology Collection,2007-10-02T08:23:32.000+0000,2018-02-28T18:53:36.300+0000
68bcf659-9aa6-43a3-aed3-4e1140faa1b5,University of Vermont Zadock Thompson Zoological Collection-Invertebrates,2020-02-05T17:04:47.059+0000,2020-07-02T22:17:46.065+0000
1c7d5b43-76a1-44bb-a766-8c77ed6d9f2b,Western Washington University Insect Collection,2019-03-22T18:49:19.570+0000,2020-07-03T04:32:23.534+0000
71315e6b-727f-4e71-91db-8823fe06ba22,Royal Ontario Museum - Entomology (ROME),2014-11-19T22:53:56.119+0000,2020-09-30T23:50:19.838+0000
acede617-a095-4caa-a93e-4a77f5f77935,UAFMC Mammals,2014-06-27T16:15:13.352+0000,2017-05-31T18:43:13.531+0000
2f897875-210a-43a9-bab3-a724bea8e400,TTRS Ornithology,2012-05-01T18:28:00.000+0000,2017-05-31T18:42:53.374+0000
66ca5555-102d-4d50-baaa-a949a2846666,VMNH SVDM Vertebrate Paleontology,2018-12-05T21:21:07.688+0000,2018-12-05T21:22:09.996+0000
0b7656f7-4b0c-4133-abe4-5ba95492d33c,USGS SESC - Everglades - Herpetofauna - 2005,2015-09-10T16:49:24.251+0000,2019-11-21T17:37:22.741+0000
39f021d5-240c-445d-b62f-33bfed94938d,Eggs Specimen,2014-03-11T19:42:20.129+0000,2020-09-28T20:02:02.096+0000
2564e9e2-0248-4a3b-8344-24fc0956ed73,Carabid Collection (Trap Sorting),2020-02-26T16:47:12.615+0000,2020-10-02T00:55:04.760+0000
0096dfc0-9925-47ef-9700-9b77814295f1,Bioimages,2014-07-17T08:48:34.430+0000,2016-08-18T12:32:09.598+0000
8934ad0c-f762-11e1-a439-00145eb45e9a,UCM Fish Collection (Arctos),2008-04-09T13:40:24.000+0000,2020-09-30T21:55:33.426+0000
e919e7e9-b0d2-4b77-92b4-ba3510096417,"Price Institute of Parasite Research, School of Biological Sciences, University of Utah",2020-06-08T20:54:35.092+0000,2020-07-07T07:33:41.964+0000
34563ec7-d5cc-4e08-972e-83913fa07a9d,USGS ASC - Changing Arctic Ecosystems - Alaska - Birds,2015-09-10T16:54:07.449+0000,2019-11-21T17:37:17.771+0000
044d870e-5718-410a-9450-9c2ceac8e1d9,Carabid Collection (Archive Pooling),2020-02-26T16:39:40.216+0000,2020-10-02T00:55:02.047+0000
2d2f6ae8-e640-4c56-b45f-5f69583b81ad,Characterizing bumble bee (Bombus) communities in the United States and assessing a conservation monitoring method,2019-09-27T23:27:22.251+0000,2019-11-21T17:49:09.849+0000
d68dd1e3-60be-4ef0-89a0-7fc85241f6cc,"Utah State University, Intermountain Herbarium",2019-02-06T11:16:40.779+0000,2020-05-05T12:00:27.052+0000
9dc5adb8-b4c0-4642-b1ed-b7c5b0a8c552,UAFMC Herps,2013-04-12T15:09:53.000+0000,2017-05-31T18:42:02.058+0000
fcba1f2e-c8b8-491f-8b5f-62fae3157cc7,ISU Birds,2012-06-11T21:57:28.000+0000,2017-05-31T18:42:12.933+0000
d6bb34f9-9233-47a1-b109-703c5e274524,"University of Vermont, Pringle Herbarium, Algae Collection",2020-03-03T16:38:37.554+0000,2020-03-03T16:38:55.383+0000
f85f5c5c-ce02-4337-9317-23fe54769ff2,UTEP Birds (Arctos),2017-09-16T02:52:49.811+0000,2020-09-27T23:18:27.081+0000
8fc950e3-53c4-4fad-a9b0-1b13b31bd87b,USGS Marine Fishes of St. Croix and U.S. Virgin Islands,2016-06-16T17:20:48.832+0000,2020-06-16T21:21:03.390+0000
fab6edb3-9311-4219-9d32-6114125f86a1,UCDavis - Western USA - Monarch Butterflies - 1892-2005,2015-12-10T20:29:18.470+0000,2020-03-03T18:05:40.862+0000
fda9a8f8-6342-4f73-8c3b-8b79e62afc9d,CHAS Oology Collection (Arctos),2015-11-05T16:22:00.809+0000,2020-09-30T23:10:28.376+0000
41a910f3-db13-4520-a3b2-199edb4a32ea,HSU Wildlife Mammals,2012-02-16T22:30:48.000+0000,2018-01-18T06:19:28.554+0000
2ff00ea3-8fa2-41bf-9bf0-273ed628c1d8,"Vermont Bark and Ambrosia Beetle Records - Vermont Department of Forest, Parks and Recreation",2020-09-08T19:12:38.406+0000,2020-09-28T18:56:19.749+0000
7f7fd51e-0ff2-421d-9316-024ee042e88f,The Broward College Insect Collection,2018-11-08T13:38:00.860+0000,2020-07-03T05:52:13.579+0000
147e1b93-9e2d-43a2-a34d-18738edeaa24,Buffalo Society of Natural Sciences Ornithology,2017-07-11T20:46:49.390+0000,2017-07-11T21:10:15.975+0000
